Mut_freq	Plate	Amplicon	Cell_type	Well	Plate_Well
0.09836065573770492	AS-194	RN_TET2a	nBCs	L19	AS-194_L19
0.005988023952095809	AS-194	RN_RUNX1_c	nBCs	L20	AS-194_L20
0.0008424599831508003	AS-194	RN_RUNX1_g	nBCs	L20	AS-194_L20
0.006535947712418301	AS-194	RN_SRSF2	nBCs	L20	AS-194_L20
0.0	AS-194	RN_TET2a	nBCs	L20	AS-194_L20
0.0	AS-194	RN_RUNX1_c	nBCs	L22	AS-194_L22
0.0	AS-194	RN_RUNX1_g	nBCs	L22	AS-194_L22
0.015873015873015872	AS-194	RN_SRSF2	nBCs	L22	AS-194_L22
0.1644295302013423	AS-194	RN_TET2a	nBCs	L22	AS-194_L22
0.0	AS-194	RN_RUNX1_c	nBCs	M2	AS-194_M2
0.0	AS-194	RN_RUNX1_g	nBCs	M2	AS-194_M2
0.002223869532987398	AS-194	RN_SRSF2	nBCs	M2	AS-194_M2
0.01951219512195122	AS-194	RN_TET2a	nBCs	M2	AS-194_M2
0.0	AS-194	RN_RUNX1_c	nBCs	M4	AS-194_M4
0.0008257638315441783	AS-194	RN_RUNX1_g	nBCs	M4	AS-194_M4
0.09615384615384616	AS-194	RN_SRSF2	nBCs	M4	AS-194_M4
0.0	AS-194	RN_TET2a	nBCs	M4	AS-194_M4
0.0	AS-194	RN_RUNX1_c	nBCs	M6	AS-194_M6
0.0	AS-194	RN_RUNX1_g	nBCs	M6	AS-194_M6
0.015957446808510637	AS-194	RN_SRSF2	nBCs	M6	AS-194_M6
0.00558659217877095	AS-194	RN_TET2a	nBCs	M6	AS-194_M6
0.0006968641114982578	AS-194	RN_RUNX1_c	nBCs	M8	AS-194_M8
0.01090909090909091	AS-194	RN_RUNX1_g	nBCs	M8	AS-194_M8
0.0	AS-194	RN_SRSF2	nBCs	M8	AS-194_M8
0.00022207417277370642	AS-194	RN_TET2a	nBCs	M8	AS-194_M8
0.0	AS-194	RN_RUNX1_c	nBCs	M9	AS-194_M9
0.002304147465437788	AS-194	RN_RUNX1_g	nBCs	M9	AS-194_M9
0.004810996563573883	AS-194	RN_SRSF2	nBCs	M9	AS-194_M9
0.0078125	AS-194	RN_TET2a	nBCs	M9	AS-194_M9
0.0	AS-194	RN_RUNX1_c	nBCs	M12	AS-194_M12
0.00021561017680034498	AS-194	RN_RUNX1_g	nBCs	M12	AS-194_M12
0.012195121951219513	AS-194	RN_SRSF2	nBCs	M12	AS-194_M12
0.006711409395973154	AS-194	RN_TET2a	nBCs	M12	AS-194_M12
0.0	AS-194	RN_RUNX1_c	nBCs	M13	AS-194_M13
0.0	AS-194	RN_RUNX1_g	nBCs	M13	AS-194_M13
0.018115942028985508	AS-194	RN_SRSF2	nBCs	M13	AS-194_M13
0.01834862385321101	AS-194	RN_TET2a	nBCs	M13	AS-194_M13
0.0	AS-194	RN_RUNX1_c	nBCs	M16	AS-194_M16
0.0	AS-194	RN_RUNX1_g	nBCs	M16	AS-194_M16
0.08064516129032258	AS-194	RN_SRSF2	nBCs	M16	AS-194_M16
0.0005339028296849973	AS-194	RN_TET2a	nBCs	M16	AS-194_M16
0.0	AS-194	RN_RUNX1_c	nBCs	M17	AS-194_M17
0.02867383512544803	AS-194	RN_RUNX1_g	nBCs	M17	AS-194_M17
0.017241379310344827	AS-194	RN_SRSF2	nBCs	M17	AS-194_M17
0.0015698587127158557	AS-194	RN_TET2a	nBCs	M17	AS-194_M17
0.0	AS-194	RN_RUNX1_c	nBCs	M18	AS-194_M18
0.005405405405405406	AS-194	RN_RUNX1_g	nBCs	M18	AS-194_M18
0.0034465780403741997	AS-194	RN_SRSF2	nBCs	M18	AS-194_M18
0.0023942537909018356	AS-194	RN_TET2a	nBCs	M18	AS-194_M18
0.003205128205128205	AS-194	RN_RUNX1_c	nBCs	M19	AS-194_M19
0.008988764044943821	AS-194	RN_RUNX1_g	nBCs	M19	AS-194_M19
0.0037078235076010383	AS-194	RN_SRSF2	nBCs	M19	AS-194_M19
0.0	AS-194	RN_TET2a	nBCs	M19	AS-194_M19
0.14705882352941177	AS-194	RN_RUNX1_c	nBCs	M20	AS-194_M20
0.0	AS-194	RN_RUNX1_g	nBCs	M20	AS-194_M20
0.005128205128205128	AS-194	RN_SRSF2	nBCs	M20	AS-194_M20
0.0182648401826484	AS-194	RN_TET2a	nBCs	M20	AS-194_M20
0.0035915854284248334	AS-194	RN_RUNX1_c	nBCs	N4	AS-194_N4
0.0022935779816513763	AS-194	RN_RUNX1_g	nBCs	N4	AS-194_N4
0.010822510822510822	AS-194	RN_SRSF2	nBCs	N4	AS-194_N4
0.0007511266900350526	AS-194	RN_TET2a	nBCs	N4	AS-194_N4
0.04	AS-194	RN_RUNX1_c	nBCs	N6	AS-194_N6
0.0	AS-194	RN_RUNX1_g	nBCs	N6	AS-194_N6
0.0	AS-194	RN_SRSF2	nBCs	N6	AS-194_N6
0.0	AS-194	RN_TET2a	nBCs	N6	AS-194_N6
0.008381351492928235	AS-194	RN_RUNX1_c	nBCs	N8	AS-194_N8
0.013071895424836602	AS-194	RN_RUNX1_g	nBCs	N8	AS-194_N8
0.0064516129032258064	AS-194	RN_SRSF2	nBCs	N8	AS-194_N8
0.002531645569620253	AS-194	RN_TET2a	nBCs	N8	AS-194_N8
0.014423076923076924	AS-194	RN_RUNX1_c	nBCs	N9	AS-194_N9
0.0	AS-194	RN_RUNX1_g	nBCs	N9	AS-194_N9
0.0064794816414686825	AS-194	RN_SRSF2	nBCs	N9	AS-194_N9
0.02666666666666667	AS-194	RN_TET2a	nBCs	N9	AS-194_N9
0.0027624309392265192	AS-194	RN_RUNX1_c	nBCs	N12	AS-194_N12
0.0044742729306487695	AS-194	RN_RUNX1_g	nBCs	N12	AS-194_N12
0.004486987735566856	AS-194	RN_SRSF2	nBCs	N12	AS-194_N12
0.006024096385542169	AS-194	RN_TET2a	nBCs	N12	AS-194_N12
0.0054249547920434	AS-194	RN_RUNX1_c	nBCs	N13	AS-194_N13
0.003110419906687403	AS-194	RN_RUNX1_g	nBCs	N13	AS-194_N13
0.0	AS-194	RN_SRSF2	nBCs	N13	AS-194_N13
0.0018028846153846155	AS-194	RN_TET2a	nBCs	N13	AS-194_N13
0.0005750431282346176	AS-194	RN_RUNX1_c	nBCs	N16	AS-194_N16
0.0	AS-194	RN_RUNX1_g	nBCs	N16	AS-194_N16
0.008968609865470852	AS-194	RN_SRSF2	nBCs	N16	AS-194_N16
0.00048355899419729207	AS-194	RN_TET2a	nBCs	N16	AS-194_N16
0.058394160583941604	AS-194	RN_RUNX1_c	nBCs	N17	AS-194_N17
0.0006280092108017584	AS-194	RN_RUNX1_g	nBCs	N17	AS-194_N17
0.003105590062111801	AS-194	RN_SRSF2	nBCs	N17	AS-194_N17
0.0	AS-194	RN_TET2a	nBCs	N17	AS-194_N17
0.0035587188612099642	AS-194	RN_RUNX1_c	nBCs	N18	AS-194_N18
0.005025125628140704	AS-194	RN_RUNX1_g	nBCs	N18	AS-194_N18
0.008403361344537815	AS-194	RN_SRSF2	nBCs	N18	AS-194_N18
0.0037583116507661175	AS-194	RN_TET2a	nBCs	N18	AS-194_N18
0.0	AS-194	RN_RUNX1_c	nBCs	N19	AS-194_N19
0.00411522633744856	AS-194	RN_RUNX1_g	nBCs	N19	AS-194_N19
0.0	AS-194	RN_SRSF2	nBCs	N19	AS-194_N19
0.058823529411764705	AS-194	RN_TET2a	nBCs	N19	AS-194_N19
0.0	AS-194	RN_RUNX1_c	nBCs	N20	AS-194_N20
0.00029036004645760743	AS-194	RN_RUNX1_g	nBCs	N20	AS-194_N20
0.0109460516028147	AS-194	RN_SRSF2	nBCs	N20	AS-194_N20
0.08303249097472924	AS-194	RN_TET2a	nBCs	N20	AS-194_N20
0.005865102639296188	AS-194	RN_RUNX1_c	nBCs	O12	AS-194_O12
0.0003994407829039345	AS-194	RN_RUNX1_g	nBCs	O12	AS-194_O12
0.015037593984962405	AS-194	RN_SRSF2	nBCs	O12	AS-194_O12
0.00020445716622367614	AS-194	RN_TET2a	nBCs	O12	AS-194_O12
0.002793296089385475	AS-194	RN_RUNX1_c	nBCs	O13	AS-194_O13
0.0026954177897574125	AS-194	RN_RUNX1_g	nBCs	O13	AS-194_O13
0.0	AS-194	RN_SRSF2	nBCs	O13	AS-194_O13
0.024896265560165973	AS-194	RN_TET2a	nBCs	O13	AS-194_O13
0.0	AS-194	RN_RUNX1_c	nBCs	O17	AS-194_O17
0.006060606060606061	AS-194	RN_RUNX1_g	nBCs	O17	AS-194_O17
0.01338432122370937	AS-194	RN_SRSF2	nBCs	O17	AS-194_O17
0.10810810810810811	AS-194	RN_TET2a	nBCs	O17	AS-194_O17
0.0	AS-194	RN_RUNX1_c	nBCs	O18	AS-194_O18
0.006557377049180328	AS-194	RN_RUNX1_g	nBCs	O18	AS-194_O18
0.008928571428571428	AS-194	RN_SRSF2	nBCs	O18	AS-194_O18
0.005793742757821553	AS-194	RN_TET2a	nBCs	O18	AS-194_O18
0.03870967741935484	AS-198	RN_RUNX1_c	CD34	A22	AS-198_A22
0.027777777777777776	AS-198	RN_RUNX1_g	CD34	A22	AS-198_A22
0.6416666666666667	AS-198	RN_SRSF2	CD34	A22	AS-198_A22
0.9652777777777778	AS-198	RN_TET2a	CD34	A22	AS-198_A22
0.014469453376205787	AS-198	RN_RUNX1_c	CD34	B2	AS-198_B2
0.003968253968253968	AS-198	RN_RUNX1_g	CD34	B2	AS-198_B2
0.5495495495495496	AS-198	RN_SRSF2	CD34	B2	AS-198_B2
0.4748603351955307	AS-198	RN_TET2a	CD34	B2	AS-198_B2
0.04280821917808219	AS-198	RN_RUNX1_c	CD34	B4	AS-198_B4
0.010385756676557863	AS-198	RN_RUNX1_g	CD34	B4	AS-198_B4
0.6639344262295082	AS-198	RN_SRSF2	CD34	B4	AS-198_B4
0.8849740932642487	AS-198	RN_TET2a	CD34	B4	AS-198_B4
0.008314087759815243	AS-198	RN_RUNX1_c	CD34	B6	AS-198_B6
0.0053533190578158455	AS-198	RN_RUNX1_g	CD34	B6	AS-198_B6
0.538860103626943	AS-198	RN_SRSF2	CD34	B6	AS-198_B6
0.11304347826086956	AS-198	RN_TET2a	CD34	B6	AS-198_B6
0.015151515151515152	AS-198	RN_RUNX1_c	CD34	B7	AS-198_B7
0.025380710659898477	AS-198	RN_RUNX1_g	CD34	B7	AS-198_B7
0.4449760765550239	AS-198	RN_SRSF2	CD34	B7	AS-198_B7
0.48704663212435234	AS-198	RN_TET2a	CD34	B7	AS-198_B7
0.09428129829984544	AS-198	RN_RUNX1_c	CD34	B8	AS-198_B8
0.05714285714285714	AS-198	RN_RUNX1_g	CD34	B8	AS-198_B8
0.40714285714285714	AS-198	RN_SRSF2	CD34	B8	AS-198_B8
0.33884297520661155	AS-198	RN_TET2a	CD34	B8	AS-198_B8
0.01569933396764986	AS-198	RN_RUNX1_c	CD34	B9	AS-198_B9
0.004219409282700422	AS-198	RN_RUNX1_g	CD34	B9	AS-198_B9
0.7013422818791947	AS-198	RN_SRSF2	CD34	B9	AS-198_B9
0.32231404958677684	AS-198	RN_TET2a	CD34	B9	AS-198_B9
0.0038910505836575876	AS-198	RN_RUNX1_c	CD34	B12	AS-198_B12
0.006386861313868613	AS-198	RN_RUNX1_g	CD34	B12	AS-198_B12
0.6019900497512438	AS-198	RN_SRSF2	CD34	B12	AS-198_B12
0.1745635910224439	AS-198	RN_TET2a	CD34	B12	AS-198_B12
0.017886717456111294	AS-198	RN_RUNX1_c	CD34	B13	AS-198_B13
0.006716417910447761	AS-198	RN_RUNX1_g	CD34	B13	AS-198_B13
0.7664670658682635	AS-198	RN_SRSF2	CD34	B13	AS-198_B13
0.12711111111111112	AS-198	RN_TET2a	CD34	B13	AS-198_B13
0.0048814504881450485	AS-198	RN_RUNX1_c	CD34	B16	AS-198_B16
0.014534883720930232	AS-198	RN_RUNX1_g	CD34	B16	AS-198_B16
0.32653061224489793	AS-198	RN_SRSF2	CD34	B16	AS-198_B16
0.35398230088495575	AS-198	RN_TET2a	CD34	B16	AS-198_B16
0.0036880927291886197	AS-198	RN_RUNX1_c	CD34	B17	AS-198_B17
0.0036469730123997084	AS-198	RN_RUNX1_g	CD34	B17	AS-198_B17
0.568	AS-198	RN_SRSF2	CD34	B17	AS-198_B17
0.40865384615384615	AS-198	RN_TET2a	CD34	B17	AS-198_B17
0.01446316147694402	AS-198	RN_RUNX1_c	CD34	B18	AS-198_B18
0.11214953271028037	AS-198	RN_RUNX1_g	CD34	B18	AS-198_B18
0.7515923566878981	AS-198	RN_SRSF2	CD34	B18	AS-198_B18
0.24408117249154454	AS-198	RN_TET2a	CD34	B18	AS-198_B18
0.009097270818754374	AS-198	RN_RUNX1_c	CD34	B19	AS-198_B19
0.008629441624365483	AS-198	RN_RUNX1_g	CD34	B19	AS-198_B19
0.3439153439153439	AS-198	RN_SRSF2	CD34	B19	AS-198_B19
0.38513513513513514	AS-198	RN_TET2a	CD34	B19	AS-198_B19
0.026928104575163397	AS-198	RN_RUNX1_c	CD34	B20	AS-198_B20
0.00935720097640358	AS-198	RN_RUNX1_g	CD34	B20	AS-198_B20
0.1765873015873016	AS-198	RN_SRSF2	CD34	B20	AS-198_B20
0.2469879518072289	AS-198	RN_TET2a	CD34	B20	AS-198_B20
0.046902654867256637	AS-198	RN_RUNX1_c	CD34	B22	AS-198_B22
0.06794055201698514	AS-198	RN_RUNX1_g	CD34	B22	AS-198_B22
0.4935897435897436	AS-198	RN_SRSF2	CD34	B22	AS-198_B22
0.25396825396825395	AS-198	RN_TET2a	CD34	B22	AS-198_B22
0.008264462809917356	AS-198	RN_RUNX1_c	CD34	C2	AS-198_C2
0.004667444574095682	AS-198	RN_RUNX1_g	CD34	C2	AS-198_C2
0.4494949494949495	AS-198	RN_SRSF2	CD34	C2	AS-198_C2
0.5036496350364964	AS-198	RN_TET2a	CD34	C2	AS-198_C2
0.008376963350785341	AS-198	RN_RUNX1_c	CD34	C6	AS-198_C6
0.039603960396039604	AS-198	RN_RUNX1_g	CD34	C6	AS-198_C6
0.5234899328859061	AS-198	RN_SRSF2	CD34	C6	AS-198_C6
0.8062622309197651	AS-198	RN_TET2a	CD34	C6	AS-198_C6
0.034328358208955224	AS-198	RN_RUNX1_c	CD34	C8	AS-198_C8
0.0253723110865968	AS-198	RN_RUNX1_g	CD34	C8	AS-198_C8
0.3089005235602094	AS-198	RN_SRSF2	CD34	C8	AS-198_C8
0.2743362831858407	AS-198	RN_TET2a	CD34	C8	AS-198_C8
0.0024260067928190197	AS-198	RN_RUNX1_c	CD34	C9	AS-198_C9
0.009876543209876543	AS-198	RN_RUNX1_g	CD34	C9	AS-198_C9
0.5249679897567221	AS-198	RN_SRSF2	CD34	C9	AS-198_C9
0.10689655172413794	AS-198	RN_TET2a	CD34	C9	AS-198_C9
0.004099410709710479	AS-198	RN_RUNX1_c	CD34	C12	AS-198_C12
0.013307984790874524	AS-198	RN_RUNX1_g	CD34	C12	AS-198_C12
0.3424345847554039	AS-198	RN_SRSF2	CD34	C12	AS-198_C12
0.02197802197802198	AS-198	RN_TET2a	CD34	C12	AS-198_C12
0.009547624460104568	AS-198	RN_RUNX1_c	CD34	C13	AS-198_C13
0.022377622377622378	AS-198	RN_RUNX1_g	CD34	C13	AS-198_C13
0.76775956284153	AS-198	RN_SRSF2	CD34	C13	AS-198_C13
0.3849144634525661	AS-198	RN_TET2a	CD34	C13	AS-198_C13
0.0021347971942665446	AS-198	RN_RUNX1_c	CD34	C16	AS-198_C16
0.012235817575083427	AS-198	RN_RUNX1_g	CD34	C16	AS-198_C16
0.4846547314578005	AS-198	RN_SRSF2	CD34	C16	AS-198_C16
0.7783018867924528	AS-198	RN_TET2a	CD34	C16	AS-198_C16
0.002982107355864811	AS-198	RN_RUNX1_c	CD34	C17	AS-198_C17
0.007892659826361484	AS-198	RN_RUNX1_g	CD34	C17	AS-198_C17
0.6038961038961039	AS-198	RN_SRSF2	CD34	C17	AS-198_C17
0.08362779740871613	AS-198	RN_TET2a	CD34	C17	AS-198_C17
0.017241379310344827	AS-198	RN_RUNX1_c	CD34	C18	AS-198_C18
0.11707317073170732	AS-198	RN_RUNX1_g	CD34	C18	AS-198_C18
0.5462184873949579	AS-198	RN_SRSF2	CD34	C18	AS-198_C18
0.06168831168831169	AS-198	RN_TET2a	CD34	C18	AS-198_C18
0.014666666666666666	AS-198	RN_RUNX1_c	CD34	C19	AS-198_C19
0.09041095890410959	AS-198	RN_RUNX1_g	CD34	C19	AS-198_C19
0.5533980582524272	AS-198	RN_SRSF2	CD34	C19	AS-198_C19
0.3253968253968254	AS-198	RN_TET2a	CD34	C19	AS-198_C19
0.027514521553041883	AS-198	RN_RUNX1_c	CD34	C20	AS-198_C20
0.031224322103533278	AS-198	RN_RUNX1_g	CD34	C20	AS-198_C20
0.4966292134831461	AS-198	RN_SRSF2	CD34	C20	AS-198_C20
0.030303030303030304	AS-198	RN_TET2a	CD34	C20	AS-198_C20
0.01786473840918758	AS-198	RN_RUNX1_c	CD34	C22	AS-198_C22
0.01190003966679889	AS-198	RN_RUNX1_g	CD34	C22	AS-198_C22
0.5308056872037915	AS-198	RN_SRSF2	CD34	C22	AS-198_C22
0.2627118644067797	AS-198	RN_TET2a	CD34	C22	AS-198_C22
0.00702576112412178	AS-198	RN_RUNX1_c	CD34	D2	AS-198_D2
0.0011389521640091116	AS-198	RN_RUNX1_g	CD34	D2	AS-198_D2
0.6457399103139013	AS-198	RN_SRSF2	CD34	D2	AS-198_D2
0.4726027397260274	AS-198	RN_TET2a	CD34	D2	AS-198_D2
0.04922644163150492	AS-198	RN_RUNX1_c	CD34	D3	AS-198_D3
0.01904761904761905	AS-198	RN_RUNX1_g	CD34	D3	AS-198_D3
0.43478260869565216	AS-198	RN_SRSF2	CD34	D3	AS-198_D3
0.030141843971631204	AS-198	RN_TET2a	CD34	D3	AS-198_D3
0.032412327311370885	AS-198	RN_RUNX1_c	CD34	D4	AS-198_D4
0.02097130242825607	AS-198	RN_RUNX1_g	CD34	D4	AS-198_D4
0.5416666666666666	AS-198	RN_SRSF2	CD34	D4	AS-198_D4
0.10564663023679417	AS-198	RN_TET2a	CD34	D4	AS-198_D4
0.0011007827788649706	AS-198	RN_RUNX1_c	CD34	D6	AS-198_D6
0.010416666666666666	AS-198	RN_RUNX1_g	CD34	D6	AS-198_D6
0.2455919395465995	AS-198	RN_SRSF2	CD34	D6	AS-198_D6
0.8426339285714286	AS-198	RN_TET2a	CD34	D6	AS-198_D6
0.045380212591986914	AS-198	RN_RUNX1_c	CD34	D8	AS-198_D8
0.013793103448275862	AS-198	RN_RUNX1_g	CD34	D8	AS-198_D8
0.09005847953216374	AS-198	RN_SRSF2	CD34	D8	AS-198_D8
0.12761020881670534	AS-198	RN_TET2a	CD34	D8	AS-198_D8
0.006519274376417234	AS-198	RN_RUNX1_c	CD34	D9	AS-198_D9
0.004668534080298786	AS-198	RN_RUNX1_g	CD34	D9	AS-198_D9
0.3029197080291971	AS-198	RN_SRSF2	CD34	D9	AS-198_D9
0.6221009549795361	AS-198	RN_TET2a	CD34	D9	AS-198_D9
0.00407729126041482	AS-198	RN_RUNX1_c	CD34	D12	AS-198_D12
0.0041928721174004195	AS-198	RN_RUNX1_g	CD34	D12	AS-198_D12
0.10599721059972106	AS-198	RN_SRSF2	CD34	D12	AS-198_D12
0.05092250922509225	AS-198	RN_TET2a	CD34	D12	AS-198_D12
0.007442629729170974	AS-198	RN_RUNX1_c	CD34	D13	AS-198_D13
0.003481894150417827	AS-198	RN_RUNX1_g	CD34	D13	AS-198_D13
0.7341040462427746	AS-198	RN_SRSF2	CD34	D13	AS-198_D13
0.75177304964539	AS-198	RN_TET2a	CD34	D13	AS-198_D13
0.001067995728017088	AS-198	RN_RUNX1_c	CD34	D16	AS-198_D16
0.0006341154090044388	AS-198	RN_RUNX1_g	CD34	D16	AS-198_D16
0.2956989247311828	AS-198	RN_SRSF2	CD34	D16	AS-198_D16
0.3211009174311927	AS-198	RN_TET2a	CD34	D16	AS-198_D16
0.0029225523623964927	AS-198	RN_RUNX1_c	CD34	D17	AS-198_D17
0.002150537634408602	AS-198	RN_RUNX1_g	CD34	D17	AS-198_D17
0.6201923076923077	AS-198	RN_SRSF2	CD34	D17	AS-198_D17
0.8432304038004751	AS-198	RN_TET2a	CD34	D17	AS-198_D17
0.034612964128382634	AS-198	RN_RUNX1_c	CD34	D18	AS-198_D18
0.030112923462986198	AS-198	RN_RUNX1_g	CD34	D18	AS-198_D18
0.39855072463768115	AS-198	RN_SRSF2	CD34	D18	AS-198_D18
0.042116630669546434	AS-198	RN_TET2a	CD34	D18	AS-198_D18
0.011441647597254004	AS-198	RN_RUNX1_c	CD34	D19	AS-198_D19
0.045454545454545456	AS-198	RN_RUNX1_g	CD34	D19	AS-198_D19
0.5	AS-198	RN_SRSF2	CD34	D19	AS-198_D19
0.37142857142857144	AS-198	RN_TET2a	CD34	D19	AS-198_D19
0.10940499040307101	AS-198	RN_RUNX1_c	CD34	D20	AS-198_D20
0.0425531914893617	AS-198	RN_RUNX1_g	CD34	D20	AS-198_D20
0.4647887323943662	AS-198	RN_SRSF2	CD34	D20	AS-198_D20
0.04265402843601896	AS-198	RN_TET2a	CD34	D20	AS-198_D20
0.0017528483786152498	AS-198	RN_RUNX1_c	CD34	E2	AS-198_E2
0.05329153605015674	AS-198	RN_RUNX1_g	CD34	E2	AS-198_E2
0.9399014778325123	AS-198	RN_SRSF2	CD34	E2	AS-198_E2
0.973196881091618	AS-198	RN_TET2a	CD34	E2	AS-198_E2
0.02080968596292092	AS-198	RN_RUNX1_c	CD34	E4	AS-198_E4
0.028047464940668825	AS-198	RN_RUNX1_g	CD34	E4	AS-198_E4
0.4262295081967213	AS-198	RN_SRSF2	CD34	E4	AS-198_E4
0.08958837772397095	AS-198	RN_TET2a	CD34	E4	AS-198_E4
0.005390835579514825	AS-198	RN_RUNX1_c	CD34	E6	AS-198_E6
0.03225806451612903	AS-198	RN_RUNX1_g	CD34	E6	AS-198_E6
0.35802469135802467	AS-198	RN_SRSF2	CD34	E6	AS-198_E6
0.5098039215686274	AS-198	RN_TET2a	CD34	E6	AS-198_E6
0.0220949263502455	AS-198	RN_RUNX1_c	CD34	E8	AS-198_E8
0.09623430962343096	AS-198	RN_RUNX1_g	CD34	E8	AS-198_E8
0.39730639730639733	AS-198	RN_SRSF2	CD34	E8	AS-198_E8
0.36423841059602646	AS-198	RN_TET2a	CD34	E8	AS-198_E8
0.01549529607083564	AS-198	RN_RUNX1_c	CD34	E9	AS-198_E9
0.009994447529150472	AS-198	RN_RUNX1_g	CD34	E9	AS-198_E9
0.47761194029850745	AS-198	RN_SRSF2	CD34	E9	AS-198_E9
0.32894736842105265	AS-198	RN_TET2a	CD34	E9	AS-198_E9
0.0025266197437285687	AS-198	RN_RUNX1_c	CD34	E12	AS-198_E12
0.040372670807453416	AS-198	RN_RUNX1_g	CD34	E12	AS-198_E12
0.7418181818181818	AS-198	RN_SRSF2	CD34	E12	AS-198_E12
0.38589211618257263	AS-198	RN_TET2a	CD34	E12	AS-198_E12
0.016689847009735744	AS-198	RN_RUNX1_c	CD34	E13	AS-198_E13
0.012264922322158627	AS-198	RN_RUNX1_g	CD34	E13	AS-198_E13
0.7142857142857143	AS-198	RN_SRSF2	CD34	E13	AS-198_E13
0.15143929912390489	AS-198	RN_TET2a	CD34	E13	AS-198_E13
0.0027289266221952697	AS-198	RN_RUNX1_c	CD34	E16	AS-198_E16
0.01095360824742268	AS-198	RN_RUNX1_g	CD34	E16	AS-198_E16
0.5041407867494824	AS-198	RN_SRSF2	CD34	E16	AS-198_E16
0.4803921568627451	AS-198	RN_TET2a	CD34	E16	AS-198_E16
0.002180760843227526	AS-198	RN_RUNX1_c	CD34	E17	AS-198_E17
0.010342598577892695	AS-198	RN_RUNX1_g	CD34	E17	AS-198_E17
0.3713592233009709	AS-198	RN_SRSF2	CD34	E17	AS-198_E17
0.1988227599738391	AS-198	RN_TET2a	CD34	E17	AS-198_E17
0.013057053647459552	AS-198	RN_RUNX1_c	CD34	E18	AS-198_E18
0.045692883895131084	AS-198	RN_RUNX1_g	CD34	E18	AS-198_E18
0.6417910447761194	AS-198	RN_SRSF2	CD34	E18	AS-198_E18
0.29264475743348983	AS-198	RN_TET2a	CD34	E18	AS-198_E18
0.00492772667542707	AS-198	RN_RUNX1_c	CD34	E19	AS-198_E19
0.02346041055718475	AS-198	RN_RUNX1_g	CD34	E19	AS-198_E19
0.49029126213592233	AS-198	RN_SRSF2	CD34	E19	AS-198_E19
0.10104529616724739	AS-198	RN_TET2a	CD34	E19	AS-198_E19
0.06973923590054579	AS-198	RN_RUNX1_c	CD34	E20	AS-198_E20
0.06666666666666667	AS-198	RN_RUNX1_g	CD34	E20	AS-198_E20
0.3764705882352941	AS-198	RN_SRSF2	CD34	E20	AS-198_E20
0.19270833333333334	AS-198	RN_TET2a	CD34	E20	AS-198_E20
0.06232813932172319	AS-198	RN_RUNX1_c	CD34	E22	AS-198_E22
0.01027244305493524	AS-198	RN_RUNX1_g	CD34	E22	AS-198_E22
0.463254593175853	AS-198	RN_SRSF2	CD34	E22	AS-198_E22
0.726530612244898	AS-198	RN_TET2a	CD34	E22	AS-198_E22
0.007352941176470588	AS-198	RN_RUNX1_c	CD34	F2	AS-198_F2
0.0	AS-198	RN_RUNX1_g	CD34	F2	AS-198_F2
0.8608695652173913	AS-198	RN_SRSF2	CD34	F2	AS-198_F2
0.8600823045267489	AS-198	RN_TET2a	CD34	F2	AS-198_F2
0.562192118226601	AS-198	RN_RUNX1_c	CD34	F3	AS-198_F3
0.055944055944055944	AS-198	RN_RUNX1_g	CD34	F3	AS-198_F3
0.448	AS-198	RN_SRSF2	CD34	F3	AS-198_F3
0.03928170594837262	AS-198	RN_TET2a	CD34	F3	AS-198_F3
0.027715690657130084	AS-198	RN_RUNX1_c	CD34	F4	AS-198_F4
0.01478494623655914	AS-198	RN_RUNX1_g	CD34	F4	AS-198_F4
0.4214876033057851	AS-198	RN_SRSF2	CD34	F4	AS-198_F4
0.8540925266903915	AS-198	RN_TET2a	CD34	F4	AS-198_F4
0.0075294117647058826	AS-198	RN_RUNX1_c	CD34	F6	AS-198_F6
0.004480286738351254	AS-198	RN_RUNX1_g	CD34	F6	AS-198_F6
0.8159509202453987	AS-198	RN_SRSF2	CD34	F6	AS-198_F6
0.17647058823529413	AS-198	RN_TET2a	CD34	F6	AS-198_F6
0.009624639076034648	AS-198	RN_RUNX1_c	CD34	F7	AS-198_F7
0.02936378466557912	AS-198	RN_RUNX1_g	CD34	F7	AS-198_F7
0.5818181818181818	AS-198	RN_SRSF2	CD34	F7	AS-198_F7
0.9343629343629344	AS-198	RN_TET2a	CD34	F7	AS-198_F7
0.024885396201702686	AS-198	RN_RUNX1_c	CD34	F12	AS-198_F12
0.003826530612244898	AS-198	RN_RUNX1_g	CD34	F12	AS-198_F12
0.8895253682487725	AS-198	RN_SRSF2	CD34	F12	AS-198_F12
0.25477707006369427	AS-198	RN_TET2a	CD34	F12	AS-198_F12
0.011425462459194777	AS-198	RN_RUNX1_c	CD34	F13	AS-198_F13
0.002082248828735034	AS-198	RN_RUNX1_g	CD34	F13	AS-198_F13
0.6413301662707839	AS-198	RN_SRSF2	CD34	F13	AS-198_F13
0.8030160226201697	AS-198	RN_TET2a	CD34	F13	AS-198_F13
0.0028641571194762683	AS-198	RN_RUNX1_c	CD34	F16	AS-198_F16
0.0005053057099545225	AS-198	RN_RUNX1_g	CD34	F16	AS-198_F16
0.6510067114093959	AS-198	RN_SRSF2	CD34	F16	AS-198_F16
0.5166666666666667	AS-198	RN_TET2a	CD34	F16	AS-198_F16
