	Plate_Well	celltype
2641	not_seq_NE4_K9	NE
2642	not_seq_NE4_K8	NE
2643	not_seq_NE4_K7	NE
2644	not_seq_NE4_K6	NE
2645	not_seq_NE4_K5	NE
2646	not_seq_NE4_K4	NE
2647	not_seq_NE4_K3	NE
2648	not_seq_NE4_K2	NE
2649	not_seq_NE4_K1	NE
2650	not_seq_NE4_L1	NE
2651	not_seq_NE4_L2	NE
2652	not_seq_NE4_L3	NE
2653	not_seq_NE4_L4	NE
2654	not_seq_NE4_L5	NE
2655	not_seq_NE4_L6	NE
2656	not_seq_NE4_L7	NE
2657	not_seq_NE4_L8	NE
2658	not_seq_NE4_L9	NE
2659	not_seq_NE4_L10	NE
2660	not_seq_NE4_L11	NE
2661	not_seq_NE4_L12	NE
2662	not_seq_NE4_K12	NE
2663	not_seq_NE4_K13	NE
2664	not_seq_NE4_K14	NE
2665	not_seq_NE4_K15	NE
2666	not_seq_NE4_K16	NE
2667	not_seq_NE4_K17	NE
2668	not_seq_NE4_K18	NE
2669	not_seq_NE4_K19	NE
2670	not_seq_NE4_K20	NE
2671	not_seq_NE4_K21	NE
2672	not_seq_NE4_K22	NE
2673	not_seq_NE4_K23	NE
2674	not_seq_NE4_K24	NE
2675	not_seq_NE4_L24	NE
2676	not_seq_NE4_L23	NE
2677	not_seq_NE4_L22	NE
2678	not_seq_NE4_L21	NE
2679	not_seq_NE4_L20	NE
2680	not_seq_NE4_L19	NE
2681	not_seq_NE4_L18	NE
2682	not_seq_NE4_L17	NE
2683	not_seq_NE4_L16	NE
2684	not_seq_NE4_L15	NE
2685	not_seq_NE4_L14	NE
2686	not_seq_NE4_L13	NE
2687	not_seq_NE4_M13	NE
2688	not_seq_NE4_M12	NE
2689	not_seq_NE4_M11	NE
2690	not_seq_NE4_M10	NE
2691	not_seq_NE4_M9	NE
2692	not_seq_NE4_M8	NE
2693	not_seq_NE4_M7	NE
2694	not_seq_NE4_M6	NE
2695	not_seq_NE4_M5	NE
2696	not_seq_NE4_M4	NE
2697	not_seq_NE4_M3	NE
2698	not_seq_NE4_M2	NE
2699	not_seq_NE4_M1	NE
2700	not_seq_NE4_N1	NE
2701	not_seq_NE4_N2	NE
2702	not_seq_NE4_N3	NE
2703	not_seq_NE4_N4	NE
2704	not_seq_NE4_N5	NE
2705	not_seq_NE4_N6	NE
2706	not_seq_NE4_N7	NE
2707	not_seq_NE4_N8	NE
2708	not_seq_NE4_N9	NE
2709	not_seq_NE4_N10	NE
2710	not_seq_NE4_N11	NE
2711	not_seq_NE4_N12	NE
2712	not_seq_NE4_N13	NE
2713	not_seq_NE4_N14	NE
2714	not_seq_NE4_M14	NE
2715	not_seq_NE4_M15	NE
2716	not_seq_NE4_M16	NE
2717	not_seq_NE4_M17	NE
2718	not_seq_NE4_M18	NE
2719	not_seq_NE4_M19	NE
2720	not_seq_NE4_M20	NE
2721	not_seq_NE4_M21	NE
2722	not_seq_NE4_M22	NE
2723	not_seq_NE4_M23	NE
2724	not_seq_NE4_M24	NE
2725	not_seq_NE4_N24	NE
2726	not_seq_NE4_N23	NE
2727	not_seq_NE4_N22	NE
2728	not_seq_NE4_N21	NE
2729	not_seq_NE4_N20	NE
2730	not_seq_NE4_N19	NE
2731	not_seq_NE4_N18	NE
2732	not_seq_NE4_N17	NE
2733	not_seq_NE4_N16	NE
2734	not_seq_NE4_N15	NE
2735	not_seq_NE4_O15	NE
2736	not_seq_NE4_O14	NE
2737	not_seq_NE4_O13	NE
2738	not_seq_NE4_O12	NE
2739	not_seq_NE4_O11	NE
2740	not_seq_NE4_O10	NE
2741	not_seq_NE4_O9	NE
2742	not_seq_NE4_O8	NE
2743	not_seq_NE4_O7	NE
2744	not_seq_NE4_O6	NE
2745	not_seq_NE4_O5	NE
2746	not_seq_NE4_O4	NE
2747	not_seq_NE4_O3	NE
2748	not_seq_NE4_O2	NE
2749	not_seq_NE4_O1	NE
2750	not_seq_NE4_P1	NE
2751	not_seq_NE4_P2	NE
2752	not_seq_NE4_P3	NE
2753	not_seq_NE4_P4	NE
2754	not_seq_NE4_P5	NE
2755	not_seq_NE4_P6	NE
2756	not_seq_NE4_P7	NE
2757	not_seq_NE4_P8	NE
2758	not_seq_NE4_P9	NE
2759	not_seq_NE4_P10	NE
2760	not_seq_NE4_P11	NE
2761	not_seq_NE4_P12	NE
2762	not_seq_NE4_P13	NE
2763	not_seq_NE4_P14	NE
2764	not_seq_NE4_P15	NE
2765	not_seq_NE4_P16	NE
2766	not_seq_NE4_O16	NE
2767	not_seq_NE4_O17	NE
2768	not_seq_NE4_O18	NE
2769	not_seq_NE4_O19	NE
2770	not_seq_NE4_O20	NE
2771	not_seq_NE4_O21	NE
2772	not_seq_NE4_O22	NE
2773	not_seq_NE4_O23	NE
2774	not_seq_NE4_O24	NE
2775	not_seq_NE4_P24	NE
2776	not_seq_NE4_P23	NE
2777	not_seq_NE4_P22	NE
2778	not_seq_NE4_P21	NE
2779	not_seq_NE4_P20	NE
2780	not_seq_NE4_P19	NE
2781	not_seq_NE4_P18	NE
2782	not_seq_NE4_P17	NE
2783	AS-195_A2	NE
2784	AS-195_A3	NE
2785	AS-195_A4	NE
2786	AS-195_A5	NE
2787	AS-195_A6	NE
2788	AS-195_A7	NE
2789	AS-195_A8	NE
2790	AS-195_A9	NE
2791	AS-195_A10	NE
2792	AS-195_A11	NE
2793	AS-195_A12	NE
2794	AS-195_A13	NE
2795	AS-195_A14	NE
2796	AS-195_A15	NE
2797	AS-195_A16	NE
2798	AS-195_A17	NE
2799	AS-195_A18	NE
2800	AS-195_A19	NE
2801	AS-195_A20	NE
2802	AS-195_A21	NE
2803	AS-195_A22	NE
2804	AS-195_A23	NE
2805	AS-195_A24	NE
2806	AS-195_B24	NE
2807	AS-195_B23	NE
2808	AS-195_B22	NE
2809	AS-195_B21	NE
2810	AS-195_B20	NE
2811	AS-195_B19	NE
2812	AS-195_B18	NE
2813	AS-195_B17	NE
2814	AS-195_B16	NE
2815	AS-195_B15	NE
2816	AS-195_B14	NE
2817	AS-195_B13	NE
2818	AS-195_B12	NE
2819	AS-195_B11	NE
2820	AS-195_B10	NE
2821	AS-195_B9	NE
2822	AS-195_B8	NE
2823	AS-195_B7	NE
2824	AS-195_B6	NE
2825	AS-195_B5	NE
2826	AS-195_B4	NE
2827	AS-195_B3	NE
2828	AS-195_C2	NE
2829	AS-195_C1	NE
2830	AS-195_B1	NE
2831	AS-195_D1	NE
2832	AS-195_D2	NE
2833	AS-195_D3	NE
2834	AS-195_D4	NE
2835	AS-195_C4	NE
2836	AS-195_C5	NE
2837	AS-195_C6	NE
2838	AS-195_C7	NE
2839	AS-195_C8	NE
2840	AS-195_C9	NE
2841	AS-195_C10	NE
2842	AS-195_C11	NE
2843	AS-195_C12	NE
2844	AS-195_C13	NE
2845	AS-195_C14	NE
2846	AS-195_C15	NE
2847	AS-195_C16	NE
2848	AS-195_C17	NE
2849	AS-195_C18	NE
2850	AS-195_C19	NE
2851	AS-195_C20	NE
2852	AS-195_C21	NE
2853	AS-195_C22	NE
2854	AS-195_C23	NE
2855	AS-195_C24	NE
2856	AS-195_D24	NE
2857	AS-195_D23	NE
2858	AS-195_D22	NE
2859	AS-195_D21	NE
2860	AS-195_D20	NE
2861	AS-195_D19	NE
2862	AS-195_D18	NE
2863	AS-195_D17	NE
2864	AS-195_D16	NE
2865	AS-195_D15	NE
2866	AS-195_D14	NE
2867	AS-195_D13	NE
2868	AS-195_D12	NE
2869	AS-195_D11	NE
2870	AS-195_D10	NE
2871	AS-195_D9	NE
2872	AS-195_D8	NE
2873	AS-195_D7	NE
2874	AS-195_D6	NE
2875	AS-195_D5	NE
2876	AS-195_E5	NE
2877	AS-195_E4	NE
2878	AS-195_E3	NE
2879	AS-195_E2	NE
2880	AS-195_E1	NE
2881	AS-195_F1	NE
2882	AS-195_F2	NE
2883	AS-195_F3	NE
2884	AS-195_F4	NE
2885	AS-195_F5	NE
2886	AS-195_F6	NE
2887	AS-195_E6	NE
2888	AS-195_E7	NE
2889	AS-195_E8	NE
2890	AS-195_E9	NE
2891	AS-195_E10	NE
2892	AS-195_E11	NE
2893	AS-195_E12	NE
2894	AS-195_E13	NE
2895	AS-195_E14	NE
2896	AS-195_E15	NE
2897	AS-195_E16	NE
2898	AS-195_E17	NE
2899	AS-195_E18	NE
2900	AS-195_E19	NE
2901	AS-195_E20	NE
2902	AS-195_E21	NE
2903	AS-195_E22	NE
2904	AS-195_E23	NE
2905	AS-195_E24	NE
2906	AS-195_F24	NE
2907	AS-195_F23	NE
2908	AS-195_F22	NE
2909	AS-195_F21	NE
2910	AS-195_F20	NE
2911	AS-195_F19	NE
2912	AS-195_F18	NE
2913	AS-195_F17	NE
2914	AS-195_F16	NE
2915	AS-195_F15	NE
2916	AS-195_F14	NE
2917	AS-195_F13	NE
2918	AS-195_F12	NE
2919	AS-195_F11	NE
2920	AS-195_F10	NE
2921	AS-195_F9	NE
2922	AS-195_F8	NE
2923	AS-195_F7	NE
2924	AS-195_G7	NE
2925	AS-195_G6	NE
2926	AS-195_G5	NE
2927	AS-195_G4	NE
2928	AS-195_G3	NE
2929	AS-195_G2	NE
2930	AS-195_G1	NE
2931	AS-195_H1	NE
2932	AS-195_H2	NE
2933	AS-195_H3	NE
2934	AS-195_H4	NE
2935	AS-195_H5	NE
2936	AS-195_H6	NE
2937	AS-195_H7	NE
2938	AS-195_H8	NE
2939	AS-195_G8	NE
2940	AS-195_G9	NE
2941	AS-195_G10	NE
2942	AS-195_G11	NE
2943	AS-195_G12	NE
2944	AS-195_G13	NE
2945	AS-195_G14	NE
2946	AS-195_G15	NE
2947	AS-195_G16	NE
2948	AS-195_G17	NE
2949	AS-195_G18	NE
2950	AS-195_G19	NE
2951	AS-195_G20	NE
2952	AS-195_G21	NE
2953	AS-195_G22	NE
2954	AS-195_G23	NE
2955	AS-195_G24	NE
2956	AS-195_H24	NE
2957	AS-195_H23	NE
2958	AS-195_H22	NE
2959	AS-195_H21	NE
2960	AS-195_H20	NE
2961	AS-195_H19	NE
2962	AS-195_H18	NE
2963	AS-195_H17	NE
2964	AS-195_H16	NE
2965	AS-195_H15	NE
2966	AS-195_H14	NE
2967	AS-195_H13	NE
2968	AS-195_H12	NE
2969	AS-195_H11	NE
2970	AS-195_H10	NE
2971	AS-195_H9	NE
2972	AS-195_I9	NE
2973	AS-195_I8	NE
2974	AS-195_I7	NE
2975	AS-195_I6	NE
2976	AS-195_I5	NE
2977	AS-195_I4	NE
2978	AS-195_I3	NE
2979	AS-195_I2	NE
2980	AS-195_I1	NE
2981	AS-195_J1	NE
2982	AS-195_J2	NE
2983	AS-195_J3	NE
2984	AS-195_J4	NE
2985	AS-195_J5	NE
2986	AS-195_J6	NE
2987	AS-195_J7	NE
2988	AS-195_J8	NE
2989	AS-195_J9	NE
2990	AS-195_J10	NE
2991	AS-195_I10	NE
2992	AS-195_I11	NE
2993	AS-195_I12	NE
2994	AS-195_I13	NE
2995	AS-195_I14	NE
2996	AS-195_I15	NE
2997	AS-195_I16	NE
2998	AS-195_I17	NE
2999	AS-195_I18	NE
3000	AS-195_I19	NE
3001	AS-195_I20	NE
3002	AS-195_I21	NE
3003	AS-195_I22	NE
3004	AS-195_I23	NE
3005	AS-195_I24	NE
3006	AS-195_J24	NE
3007	AS-195_J23	NE
3008	AS-195_J22	NE
3009	AS-195_J21	NE
3010	AS-195_J20	NE
3011	AS-195_J19	NE
3012	AS-195_J18	NE
3013	AS-195_J17	NE
3014	AS-195_J16	NE
3015	AS-195_J15	NE
3016	AS-195_J14	NE
3017	AS-195_J13	NE
3018	AS-195_J12	NE
3019	AS-195_J11	NE
3020	AS-195_K11	NE
3021	AS-195_K10	NE
3022	AS-195_K9	NE
3023	AS-195_K8	NE
3024	AS-195_K7	NE
3025	AS-195_K6	NE
3026	AS-195_K5	NE
3027	AS-195_K4	NE
3028	AS-195_K3	NE
3029	AS-195_K2	NE
3030	AS-195_K1	NE
3031	AS-195_L1	NE
3032	AS-195_L2	NE
3033	AS-195_L3	NE
3034	AS-195_L4	NE
3035	AS-195_L5	NE
3036	AS-195_L6	NE
3037	AS-195_L7	NE
3038	AS-195_L8	NE
3039	AS-195_L9	NE
3040	AS-195_L10	NE
3041	AS-195_L11	NE
3042	AS-195_L12	NE
3043	AS-195_K12	NE
3044	AS-195_K13	NE
3045	AS-195_K14	NE
3046	AS-195_K15	NE
3047	AS-195_K16	NE
3048	AS-195_K17	NE
3049	AS-195_K18	NE
3050	AS-195_K19	NE
3051	AS-195_K20	NE
3052	AS-195_K21	NE
3053	AS-195_K22	NE
3054	AS-195_K23	NE
3055	AS-195_K24	NE
3056	AS-195_L24	NE
3057	AS-195_L23	NE
3058	AS-195_L22	NE
3059	AS-195_L21	NE
3060	AS-195_L20	NE
3061	AS-195_L19	NE
3062	AS-195_L18	NE
3063	AS-195_L17	NE
3064	AS-195_L16	NE
3065	AS-195_L15	NE
3066	AS-195_L14	NE
3067	AS-195_L13	NE
3068	AS-195_M13	NE
3069	AS-195_M12	NE
3070	AS-195_M11	NE
3071	AS-195_M10	NE
3072	AS-195_M9	NE
3073	AS-195_M8	NE
3074	AS-195_M7	NE
3075	AS-195_M6	NE
3076	AS-195_M5	NE
3077	AS-195_M4	NE
3078	AS-195_M3	NE
3079	AS-195_M2	NE
3080	AS-195_M1	NE
3081	AS-195_N1	NE
3082	AS-195_N2	NE
3083	AS-195_N3	NE
3084	AS-195_N4	NE
3085	AS-195_N5	NE
3086	AS-195_N6	NE
3087	AS-195_N7	NE
3088	AS-195_N8	NE
3089	AS-195_N9	NE
3090	AS-195_N10	NE
3091	AS-195_N11	NE
3092	AS-195_N12	NE
3093	AS-195_N13	NE
3094	AS-195_N14	NE
3095	AS-195_M14	NE
3096	AS-195_M15	NE
3097	AS-195_M16	NE
3098	AS-195_M17	NE
3099	AS-195_M18	NE
3100	AS-195_M19	NE
3101	AS-195_M20	NE
3102	AS-195_M21	NE
3103	AS-195_M22	NE
3104	AS-195_M23	NE
3105	AS-195_M24	NE
3106	AS-195_N24	NE
3107	AS-195_N23	NE
3108	AS-195_N22	NE
3109	AS-195_N21	NE
3110	AS-195_N20	NE
3111	AS-195_N19	NE
3112	AS-195_N18	NE
3113	AS-195_N17	NE
3114	AS-195_N16	NE
3115	AS-195_N15	NE
3116	AS-195_O15	NE
3117	AS-195_O14	NE
3118	AS-195_O13	NE
3119	AS-195_O12	NE
3120	AS-195_O11	NE
3121	AS-195_O10	NE
3122	AS-195_O9	NE
3123	AS-195_O8	NE
3124	AS-195_O7	NE
3125	AS-195_O6	NE
3126	AS-195_O5	NE
3127	AS-195_O4	NE
3128	AS-195_O3	NE
3129	AS-195_O2	NE
3130	AS-195_O1	NE
3131	AS-195_P1	NE
3132	AS-195_P2	NE
3133	AS-195_P3	NE
3134	AS-195_P4	NE
3135	AS-195_P5	NE
3136	AS-195_P6	NE
3137	AS-195_P7	NE
3138	AS-195_P8	NE
3139	AS-195_P9	NE
3140	AS-195_P10	NE
3141	AS-195_P11	NE
3142	AS-195_P12	NE
3143	AS-195_P13	NE
3144	AS-195_P14	NE
3145	AS-195_P15	NE
3146	AS-195_P16	NE
3147	AS-195_O16	NE
3148	AS-195_O17	NE
3149	AS-195_O18	NE
3150	AS-195_O19	NE
3151	AS-195_O20	NE
3152	AS-195_O21	NE
3153	AS-195_O22	NE
3154	AS-195_O23	NE
3155	AS-195_O24	NE
3156	AS-195_P24	NE
3157	AS-195_P23	NE
3158	AS-195_P22	NE
3159	AS-195_P21	NE
3160	AS-195_P20	NE
3161	AS-195_P19	NE
3162	AS-195_P18	NE
3163	AS-195_P17	NE
3164	not_seq_Mono1_A2	CD14pos_mono
3165	not_seq_Mono1_A3	CD14neg_mono
3166	not_seq_Mono1_A4	CD14neg_mono
3167	not_seq_Mono1_A5	CD14neg_mono
3168	not_seq_Mono1_A6	CD14neg_mono
3169	not_seq_Mono1_A7	CD14pos_mono
3170	not_seq_Mono1_A8	CD14neg_mono
3171	not_seq_Mono1_A9	CD14neg_mono
3172	not_seq_Mono1_A10	CD14neg_mono
3173	not_seq_Mono1_A11	CD14neg_mono
3174	not_seq_Mono1_A12	CD14pos_mono
3175	not_seq_Mono1_A13	CD14neg_mono
3176	not_seq_Mono1_A14	CD14neg_mono
3177	not_seq_Mono1_A15	CD14neg_mono
3178	not_seq_Mono1_A16	CD14neg_mono
3179	not_seq_Mono1_A17	CD14pos_mono
3180	not_seq_Mono1_A18	CD14pos_mono
3181	not_seq_Mono1_A19	CD14neg_mono
3182	not_seq_Mono1_A20	CD14neg_mono
3183	not_seq_Mono1_A21	CD14neg_mono
3184	not_seq_Mono1_A22	CD14neg_mono
3185	not_seq_Mono1_A23	CD14neg_mono
3186	not_seq_Mono1_A24	CD14neg_mono
3187	not_seq_Mono1_B24	CD14neg_mono
3188	not_seq_Mono1_B23	CD14neg_mono
3189	not_seq_Mono1_B22	CD14neg_mono
3190	not_seq_Mono1_B21	CD14pos_mono
3191	not_seq_Mono1_B20	CD14pos_mono
3192	not_seq_Mono1_B19	CD14neg_mono
3193	not_seq_Mono1_B18	CD14neg_mono
3194	not_seq_Mono1_B17	CD14neg_mono
3195	not_seq_Mono1_B16	CD14neg_mono
3196	not_seq_Mono1_B15	CD14neg_mono
3197	not_seq_Mono1_B14	CD14neg_mono
3198	not_seq_Mono1_B13	CD14neg_mono
3199	not_seq_Mono1_B12	CD14neg_mono
3200	not_seq_Mono1_B11	CD14neg_mono
3201	not_seq_Mono1_B10	CD14neg_mono
3202	not_seq_Mono1_B9	CD14pos_mono
3203	not_seq_Mono1_B8	CD14neg_mono
3204	not_seq_Mono1_B7	CD14pos_mono
3205	not_seq_Mono1_B6	CD14neg_mono
3206	not_seq_Mono1_B5	CD14neg_mono
3207	not_seq_Mono1_B4	CD14pos_mono
3208	not_seq_Mono1_B3	CD14neg_mono
3209	not_seq_Mono1_C2	CD14neg_mono
3210	not_seq_Mono1_C1	CD14neg_mono
3211	not_seq_Mono1_B1	CD14neg_mono
3212	not_seq_Mono1_D1	CD14pos_mono
3213	not_seq_Mono1_D2	CD14neg_mono
3214	not_seq_Mono1_D3	CD14pos_mono
3215	not_seq_Mono1_D4	CD14neg_mono
3216	not_seq_Mono1_C4	CD14pos_mono
3217	not_seq_Mono1_C5	CD14pos_mono
3218	not_seq_Mono1_C6	CD14pos_mono
3219	not_seq_Mono1_C7	CD14neg_mono
3220	not_seq_Mono1_C8	CD14neg_mono
3221	not_seq_Mono1_C9	CD14neg_mono
3222	not_seq_Mono1_C10	CD14pos_mono
3223	not_seq_Mono1_C11	CD14neg_mono
3224	not_seq_Mono1_C12	CD14neg_mono
3225	not_seq_Mono1_C13	CD14neg_mono
3226	not_seq_Mono1_C14	CD14neg_mono
3227	not_seq_Mono1_C15	CD14neg_mono
3228	not_seq_Mono1_C16	CD14neg_mono
3229	not_seq_Mono1_C17	CD14neg_mono
3230	not_seq_Mono1_C18	CD14neg_mono
3231	not_seq_Mono1_C19	CD14pos_mono
3232	not_seq_Mono1_C20	CD14neg_mono
3233	not_seq_Mono1_C21	CD14neg_mono
3234	not_seq_Mono1_C22	CD14neg_mono
3235	not_seq_Mono1_C23	CD14neg_mono
3236	not_seq_Mono1_C24	CD14neg_mono
3237	not_seq_Mono1_D24	CD14neg_mono
3238	not_seq_Mono1_D23	CD14neg_mono
3239	not_seq_Mono1_D22	CD14neg_mono
3240	not_seq_Mono1_D21	CD14neg_mono
3241	not_seq_Mono1_D20	CD14neg_mono
3242	not_seq_Mono1_D19	CD14neg_mono
3243	not_seq_Mono1_D18	CD14neg_mono
3244	not_seq_Mono1_D17	CD14neg_mono
3245	not_seq_Mono1_D16	CD14neg_mono
3246	not_seq_Mono1_D15	CD14pos_mono
3247	not_seq_Mono1_D14	CD14neg_mono
3248	not_seq_Mono1_D13	CD14neg_mono
3249	not_seq_Mono1_D12	CD14neg_mono
3250	not_seq_Mono1_D11	CD14neg_mono
3251	not_seq_Mono1_D10	CD14pos_mono
3252	not_seq_Mono1_D9	CD14neg_mono
3253	not_seq_Mono1_D8	CD14neg_mono
3254	not_seq_Mono1_D7	CD14pos_mono
3255	not_seq_Mono1_D6	CD14pos_mono
3256	not_seq_Mono1_D5	CD14neg_mono
3257	not_seq_Mono1_E5	CD14neg_mono
3258	not_seq_Mono1_E4	CD14neg_mono
3259	not_seq_Mono1_E3	CD14neg_mono
3260	not_seq_Mono1_E2	CD14pos_mono
3261	not_seq_Mono1_E1	CD14neg_mono
3262	not_seq_Mono1_F1	CD14neg_mono
3263	not_seq_Mono1_F2	CD14neg_mono
3264	not_seq_Mono1_F3	CD14neg_mono
3265	not_seq_Mono1_F4	CD14neg_mono
3266	not_seq_Mono1_F5	CD14neg_mono
3267	not_seq_Mono1_F6	CD14pos_mono
3268	not_seq_Mono1_E6	CD14neg_mono
3269	not_seq_Mono1_E7	CD14neg_mono
3270	not_seq_Mono1_E8	CD14pos_mono
3271	not_seq_Mono1_E9	CD14pos_mono
3272	not_seq_Mono1_E10	CD14neg_mono
3273	not_seq_Mono1_E11	CD14pos_mono
3274	not_seq_Mono1_E12	CD14neg_mono
3275	not_seq_Mono1_E13	CD14neg_mono
3276	not_seq_Mono1_E14	CD14neg_mono
3277	not_seq_Mono1_E15	CD14neg_mono
3278	not_seq_Mono1_E16	CD14neg_mono
3279	not_seq_Mono1_E17	CD14neg_mono
3280	not_seq_Mono1_E18	CD14neg_mono
3281	not_seq_Mono1_E19	CD14neg_mono
3282	not_seq_Mono1_E20	CD14neg_mono
3283	not_seq_Mono1_E21	CD14neg_mono
3284	not_seq_Mono1_E22	CD14neg_mono
3285	not_seq_Mono1_E23	CD14neg_mono
3286	not_seq_Mono1_E24	CD14neg_mono
3287	not_seq_Mono1_F24	CD14neg_mono
3288	not_seq_Mono1_F23	CD14neg_mono
3289	not_seq_Mono1_F22	CD14neg_mono
3290	not_seq_Mono1_F21	CD14pos_mono
3291	not_seq_Mono1_F20	CD14neg_mono
3292	not_seq_Mono1_F19	CD14neg_mono
3293	not_seq_Mono1_F18	NE
3294	not_seq_Mono1_F17	CD14neg_mono
3295	not_seq_Mono1_F16	CD14neg_mono
3296	not_seq_Mono1_F15	CD14neg_mono
3297	not_seq_Mono1_F14	CD14neg_mono
3298	not_seq_Mono1_F13	CD14pos_mono
3299	not_seq_Mono1_F12	CD14neg_mono
3300	not_seq_Mono1_F11	CD14neg_mono
3301	not_seq_Mono1_F10	CD14pos_mono
3302	not_seq_Mono1_F9	CD14pos_mono
3303	not_seq_Mono1_F8	CD14neg_mono
3304	not_seq_Mono1_F7	CD14neg_mono
3305	not_seq_Mono1_G7	CD14pos_mono
3306	not_seq_Mono1_G6	CD14neg_mono
3307	not_seq_Mono1_G5	CD14neg_mono
3308	not_seq_Mono1_G4	CD14neg_mono
3309	not_seq_Mono1_G3	CD14neg_mono
3310	not_seq_Mono1_G2	CD14neg_mono
3311	not_seq_Mono1_G1	CD14neg_mono
3312	not_seq_Mono1_H1	CD14neg_mono
3313	not_seq_Mono1_H2	CD14neg_mono
3314	not_seq_Mono1_H3	CD14neg_mono
3315	not_seq_Mono1_H4	CD14neg_mono
3316	not_seq_Mono1_H5	CD14neg_mono
3317	not_seq_Mono1_H6	CD14neg_mono
3318	not_seq_Mono1_H7	CD14neg_mono
3319	not_seq_Mono1_H8	CD14pos_mono
3320	not_seq_Mono1_G8	CD14neg_mono
3321	not_seq_Mono1_G9	CD14neg_mono
3322	not_seq_Mono1_G10	CD14neg_mono
3323	not_seq_Mono1_G11	CD14neg_mono
3324	not_seq_Mono1_G12	CD14neg_mono
3325	not_seq_Mono1_G13	CD14neg_mono
3326	not_seq_Mono1_G14	CD14neg_mono
3327	not_seq_Mono1_G15	CD14neg_mono
3328	not_seq_Mono1_G16	CD14neg_mono
3329	not_seq_Mono1_G17	CD14neg_mono
3330	not_seq_Mono1_G18	CD14neg_mono
3331	not_seq_Mono1_G19	CD14neg_mono
3332	not_seq_Mono1_G20	CD14neg_mono
3333	not_seq_Mono1_G21	CD14neg_mono
3334	not_seq_Mono1_G22	CD14neg_mono
3335	not_seq_Mono1_G23	CD14neg_mono
3336	not_seq_Mono1_G24	CD14neg_mono
3337	not_seq_Mono1_H24	CD14neg_mono
3338	not_seq_Mono1_H23	CD14neg_mono
3339	not_seq_Mono1_H22	CD14neg_mono
3340	not_seq_Mono1_H21	CD14neg_mono
3341	not_seq_Mono1_H20	CD14neg_mono
3342	not_seq_Mono1_H19	CD14neg_mono
3343	not_seq_Mono1_H18	CD14neg_mono
3344	not_seq_Mono1_H17	CD14neg_mono
3345	not_seq_Mono1_H16	CD14pos_mono
3346	not_seq_Mono1_H15	CD14neg_mono
3347	not_seq_Mono1_H14	CD14neg_mono
3348	not_seq_Mono1_H13	CD14neg_mono
3349	not_seq_Mono1_H12	CD14pos_mono
3350	not_seq_Mono1_H11	CD14pos_mono
3351	not_seq_Mono1_H10	CD14neg_mono
3352	not_seq_Mono1_H9	CD14pos_mono
3353	not_seq_Mono1_I9	CD14neg_mono
3354	not_seq_Mono1_I8	CD14neg_mono
3355	not_seq_Mono1_I7	CD14neg_mono
3356	not_seq_Mono1_I6	CD14neg_mono
3357	not_seq_Mono1_I5	CD14neg_mono
3358	not_seq_Mono1_I4	CD14neg_mono
3359	not_seq_Mono1_I3	CD14neg_mono
3360	not_seq_Mono1_I2	CD14neg_mono
3361	not_seq_Mono1_I1	CD14neg_mono
3362	not_seq_Mono1_J1	CD14pos_mono
3363	not_seq_Mono1_J2	CD14neg_mono
3364	not_seq_Mono1_J3	CD14neg_mono
3365	not_seq_Mono1_J4	CD14neg_mono
3366	not_seq_Mono1_J5	CD14neg_mono
3367	not_seq_Mono1_J6	CD14neg_mono
3368	not_seq_Mono1_J7	CD14neg_mono
3369	not_seq_Mono1_J8	CD14neg_mono
3370	not_seq_Mono1_J9	CD14pos_mono
3371	not_seq_Mono1_J10	CD14neg_mono
3372	not_seq_Mono1_I10	CD14neg_mono
3373	not_seq_Mono1_I11	CD14neg_mono
3374	not_seq_Mono1_I12	CD14neg_mono
3375	not_seq_Mono1_I13	CD14pos_mono
3376	not_seq_Mono1_I14	CD14neg_mono
3377	not_seq_Mono1_I15	CD14neg_mono
3378	not_seq_Mono1_I16	NE
3379	not_seq_Mono1_I17	CD14neg_mono
3380	not_seq_Mono1_I18	CD14neg_mono
3381	not_seq_Mono1_I19	CD14neg_mono
3382	not_seq_Mono1_I20	CD14neg_mono
3383	not_seq_Mono1_I21	CD14neg_mono
3384	not_seq_Mono1_I22	CD14neg_mono
3385	not_seq_Mono1_I23	CD14neg_mono
3386	not_seq_Mono1_I24	CD14neg_mono
3387	not_seq_Mono1_J24	CD14pos_mono
3388	not_seq_Mono1_J23	CD14neg_mono
3389	not_seq_Mono1_J22	CD14neg_mono
3390	not_seq_Mono1_J21	CD14neg_mono
3391	not_seq_Mono1_J20	CD14neg_mono
3392	not_seq_Mono1_J19	CD14neg_mono
3393	not_seq_Mono1_J18	CD14neg_mono
3394	not_seq_Mono1_J17	CD14neg_mono
3395	not_seq_Mono1_J16	CD14neg_mono
3396	not_seq_Mono1_J15	CD14neg_mono
3397	not_seq_Mono1_J14	CD14neg_mono
3398	not_seq_Mono1_J13	CD14neg_mono
3399	not_seq_Mono1_J12	CD14pos_mono
3400	not_seq_Mono1_J11	CD14neg_mono
3401	not_seq_Mono1_K11	CD14pos_mono
3402	not_seq_Mono1_K10	CD14neg_mono
3403	not_seq_Mono1_K9	CD14neg_mono
3404	not_seq_Mono1_K8	CD14neg_mono
3405	not_seq_Mono1_K7	CD14neg_mono
3406	not_seq_Mono1_K6	CD14neg_mono
3407	not_seq_Mono1_K5	CD14neg_mono
