	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD16-PE	CD14-Pe-Cy5	CD56-PE-Cy7	CD66b-BV421	Zombie	CD45-FITC	Cd27-APC	R780/60-A	IgD-BB700	Time	Well	Plate	Plate_Well	Colour	CD45_pos	IgD_pos	IgD_neg	CD27_pos	CD27_neg	CD66b_pos	CD66b_neg	CD16_pos	CD16_neg	CD14_pos	CD14_neg	nBC	NE	CD14pos_mono	CD14neg_mono	unassigned	celltype
836	142247.7	114124.16	81686.0	118168.62	104805.64	73892.0	1083.635717432492	328.352420882228	-10.096040464693232	26779.353052511324	635.4819818073838	2594.3632445899902	180.39211431982017	-246.00133461551673	248.75706633682492	19061.4	D23	not_seq_NE3	not_seq_NE3_D23	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
837	170779.5	119856.555	93380.0	137072.84	105872.87	84849.0	562.90932107058	473.01412545503325	151.82299926693497	112057.6006917134	972.7397756316133	3359.625395388823	240.9061721989812	-202.9830801512735	894.222933512915	19301.2	D22	not_seq_NE3	not_seq_NE3_D22	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
838	143549.1	109412.72	85983.0	105306.54	102201.625	67527.0	1263.395145820237	1168.8241045566074	-56.32304971001344	42578.79110207735	868.0394810194828	3939.7551425922916	-369.39265790446933	8.666069252274085	74.51157210614929	19496.5	D21	not_seq_NE3	not_seq_NE3_D21	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
839	178146.89	123555.805	94492.0	158625.36	107159.72	97011.0	3881.6946388416127	1348.8491597144714	69.67531016284478	21683.515468173886	710.0762059665426	3996.3118593632757	-41.97127655239953	241.79422363355494	385.29940549720766	19694.7	D20	not_seq_NE3	not_seq_NE3_D20	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
840	162469.8	109577.24	97170.0	128986.2	94889.59	89085.0	1256.8172475486883	1876.8454687782094	194.11614452114887	47716.49991456209	818.6452325507832	3139.3880256362277	-380.85407085972133	148.49194721420483	296.03407732098026	19896.4	D19	not_seq_NE3	not_seq_NE3_D19	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
841	123551.09	95916.09	84418.0	100938.27	87036.086	76004.0	2373.9725446348148	660.2656975621785	-51.61041895870905	19526.039687085395	380.67977907473875	3179.7209318262057	24.81291520461987	206.55842123419114	156.05159487643778	20145.5	D18	not_seq_NE3	not_seq_NE3_D18	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
842	163553.39	113921.38	94088.0	141880.47	100784.516	92259.0	1062.658301877261	471.62101359359724	46.65852019548769	13428.389938770804	567.3203800220845	3030.31525816963	725.3068102872925	192.14602270645756	356.39130090922333	20348.1	D17	not_seq_NE3	not_seq_NE3_D17	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
843	142376.39	103816.06	89878.0	122154.09	97932.484	81745.0	1219.4358070893336	771.8531454698777	-43.12089331200472	18259.920305885615	327.2118852219658	2903.7696515542348	12.759610432123125	-0.9839896302605098	702.6404864202781	20574.9	D16	not_seq_NE3	not_seq_NE3_D16	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
844	166491.0	113768.08	95907.0	141560.31	105819.445	87671.0	1359.268246586624	431.34117559747824	49.67916820140766	16780.289221429994	658.3868514593713	3192.4986035878264	40.921304776245236	-64.6257507876641	502.65877697941653	20762.0	D15	not_seq_NE3	not_seq_NE3_D15	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
845	136416.6	101244.555	88303.0	104560.08	92962.47	73712.0	1840.8099690062668	266.73061303940534	53.28007946905499	21384.146443759055	700.3438778935464	3472.508853686942	206.98035124065214	-6.721166283859219	405.1044678965618	20968.2	D14	not_seq_NE3	not_seq_NE3_D14	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
846	106858.8	91403.96	76617.0	110474.34	85160.984	85016.0	1257.272621966572	308.18303359591346	-48.164124445093364	17758.922445279608	262.3420271606332	4018.608329436	415.9867933008463	86.62060792231408	34.996768183874394	21161.3	D13	not_seq_NE3	not_seq_NE3_D13	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
847	158227.2	112188.445	92430.0	131632.73	99896.75	86356.0	1422.9003085033896	682.6850948676337	46.76967831937094	23247.027801590182	352.7198444400884	1851.6462906429388	66.13195830840375	174.09716248338947	897.3418690622204	21380.5	D12	not_seq_NE3	not_seq_NE3_D12	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
848	169609.5	117253.64	94799.0	136279.4	97855.87	91269.0	682.1734189701493	819.0303972211354	61.71160073126833	34186.27638629401	900.166663529231	4269.945799131166	348.1211652388099	-68.15465780997243	574.2605770979379	21611.9	D11	not_seq_NE3	not_seq_NE3_D11	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
849	109680.3	97797.35	73499.0	105195.18	89647.49	76902.0	588.8643808780305	815.0903158301389	-62.17235258245139	35738.155885931235	770.9607481438604	2451.451904602456	-135.45804424674395	86.57215822735957	249.47344852373072	21819.4	D10	not_seq_NE3	not_seq_NE3_D10	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
850	141305.39	106563.6	86902.0	122252.4	104036.22	77011.0	1052.3576322153335	298.4926345619536	52.87808793627038	44094.69868744557	674.0639184799934	4081.675371507101	270.98068387866635	21.604075952867106	450.0567462386514	22032.1	D9	not_seq_NE3	not_seq_NE3_D9	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
851	135599.39	114243.27	77787.0	104643.6	99658.836	68814.0	1540.1882797128426	433.1054616020054	49.77600936329947	20380.988464500773	726.2126043051647	2357.830597654342	111.87568062953495	84.63078120070699	426.8543768554756	22253.5	D8	not_seq_NE3	not_seq_NE3_D8	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
852	139363.2	101695.875	89810.0	123165.03	93587.6	86248.0	1104.4041133408339	903.582662399612	21.43994253485238	34577.03442321829	663.2673465601728	2654.3914483648073	195.14912206776953	-251.81294754823602	197.48893980443563	22507.7	D7	not_seq_NE3	not_seq_NE3_D7	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
853	145375.2	111682.625	85307.0	118670.61	102938.336	75552.0	1962.0199417366441	381.80812730210323	66.97807693723853	41871.0876442783	901.8282285076783	3230.2201758800234	-306.9226948935314	212.45499963946042	441.0331903791668	22704.8	D6	not_seq_NE3	not_seq_NE3_D6	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
854	116563.5	104065.086	73407.0	118278.24	100435.125	77179.0	2555.582474434478	652.4121801701209	29.906435604885246	26293.138141203563	279.5489935136055	2429.4672246500377	51.75183637045774	136.99354433285566	124.38960411196337	22935.2	D5	not_seq_NE3	not_seq_NE3_D5	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
855	143888.39	107071.22	88071.0	123555.664	92718.04	87333.0	1205.912767569553	879.0143994082077	144.3585948551267	34548.346465645736	689.3031963473828	4075.4857670389033	487.7764135914134	-53.110917232770205	302.41267784722453	23120.6	E5	not_seq_NE3	not_seq_NE3_E5	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
856	137429.1	104501.35	86186.0	117744.93	96117.836	80282.0	833.1630737893454	1030.0804949197386	-28.770985474583906	35293.626197974285	292.64148121834916	2814.5057602693187	174.96857753749703	-30.36377335152884	227.19987046861792	23318.0	E4	not_seq_NE3	not_seq_NE3_E4	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
857	146274.3	106256.32	90218.0	98598.84	97923.47	65988.0	1158.3405928304423	1422.0846173376701	176.42513085461127	23007.71357111622	848.2505853229587	3884.3441669678127	699.041207954809	-34.878983242572914	413.2764626951589	23555.0	E3	not_seq_NE3	not_seq_NE3_E3	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
858	131342.39	102297.94	84143.0	126306.6	87896.266	94175.0	1344.7221316258076	722.4395494770366	36.1473895460216	34366.02073172233	566.9183517109924	3674.9518158731303	-135.97981016582713	144.63667931888926	611.6129525642245	23800.3	E2	not_seq_NE3	not_seq_NE3_E2	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
859	122945.4	103960.44	77504.0	134075.7	90030.38	97598.0	2331.9828596864813	1124.616752256821	7.700904817087775	28919.407810585533	653.7968188338648	4125.185531436678	160.33445222769774	94.52276201789803	922.7128340785938	24011.2	E1	not_seq_NE3	not_seq_NE3_E1	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
860	139322.7	103415.44	88291.0	112975.59	96374.47	76825.0	1638.2637855182072	1721.8983321271826	51.42934704676389	27082.431069967275	515.6282659251111	3138.489943941236	596.3518617648856	-143.7437941670021	766.9759626006892	24232.9	F1	not_seq_NE3	not_seq_NE3_F1	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
861	118322.09	94941.625	81675.0	111003.3	87989.55	82677.0	831.3220506170676	2695.794015501028	106.74357672171942	16613.82215134488	467.39403006411345	2893.5952854953816	-354.02437919051346	172.8189612503647	106.77279236714503	24416.5	F2	not_seq_NE3	not_seq_NE3_F2	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
862	150017.39	105899.95	92838.0	111159.03	102098.305	71352.0	1759.0091688154612	2619.6037782717417	10.724511375650515	5985.533225162336	969.9922532683241	3241.801639615708	79.46565581265781	2.102654143216597	174.231792783027	24653.8	F3	not_seq_NE3	not_seq_NE3_F3	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
863	132548.39	111967.87	77582.0	101742.15	103976.016	64128.0	2007.7790858098488	160.37341012227535	-15.887983895495127	16258.723391506828	654.9435133182186	2930.757487195271	177.5497416206279	96.73725468289393	172.31413963515033	24864.8	F4	not_seq_NE3	not_seq_NE3_F4	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
864	132961.5	111443.47	78190.0	113450.61	98997.39	75104.0	1125.4251191272685	1021.5166438479238	230.84342041399867	28257.082786965853	282.8505719268811	3501.354495074016	-126.27946077894921	-50.49548531384028	310.7907021221042	25100.6	F5	not_seq_NE3	not_seq_NE3_F5	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
865	109004.4	101999.125	70037.0	109830.54	85894.27	83799.0	781.2670310985742	325.4740887390379	5.145003572968379	17515.38930687398	500.04178222933996	2018.1294193988463	92.7538441825647	-138.48898209323397	240.48984022555183	25316.6	F6	not_seq_NE3	not_seq_NE3_F6	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
866	150791.39	105074.586	94050.0	145244.77	96902.79	98230.0	1723.4773706790709	1110.8796144898997	52.96364831097468	19996.719916427395	839.5104998666325	3327.033392591092	419.1712163445295	259.53953961870354	466.228391003194	25536.9	E6	not_seq_NE3	not_seq_NE3_E6	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
867	134943.3	106187.87	83283.0	116152.83	94616.625	80453.0	612.6472581205707	206.73887987874767	-49.26075235418313	39103.01381304969	910.5568893628501	3076.100705055512	517.6878590247783	39.33820267280578	168.1456842747039	25757.9	E7	not_seq_NE3	not_seq_NE3_E7	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
868	145795.5	109837.27	86991.0	124808.46	95166.29	85949.0	1093.1435818276107	1243.595480243793	-50.956181075409894	32599.894376504486	474.04572842467894	2906.311065480039	59.91657262468364	84.74802132475233	600.9121685905884	25973.3	E8	not_seq_NE3	not_seq_NE3_E8	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
869	152202.6	108666.875	91792.0	101183.61	102554.42	64660.0	1338.3787460415067	978.6215917532741	88.68993435951982	28954.04682596949	474.66049362130383	3661.069182386536	-8.10656465504303	-55.03482545043863	320.8093623108986	26161.9	E9	not_seq_NE3	not_seq_NE3_E9	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
870	127440.9	105781.36	78955.0	115085.34	100342.35	75165.0	1724.1814726296802	312.0380000005736	100.64274995391114	28382.113570518006	744.0180062364898	2867.5974670634373	-202.1216477082986	-34.25128777595644	187.14835954565925	26357.8	E10	not_seq_NE3	not_seq_NE3_E10	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
871	134371.8	102336.875	86051.0	98831.13	92169.06	70273.0	737.8210144683235	442.1742534310313	61.99049526162933	24582.315310388538	622.4849219638834	2730.1669802830993	121.74511229415688	-203.7874805439609	686.149046284363	26584.3	E11	not_seq_NE3	not_seq_NE3_E11	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
872	126936.9	102502.97	81158.0	122374.2	91989.445	87183.0	905.8910829780629	907.3545723807989	-5.629071143993878	13928.395630474708	756.7259946258337	2767.0880370946734	-52.769893986966935	4.041881067615094	669.0128320148361	26799.1	E12	not_seq_NE3	not_seq_NE3_E12	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
873	122184.9	98398.945	81378.0	91539.664	91433.63	65612.0	1235.371739386347	895.7810111508475	-0.05343300925936845	22603.094220822444	295.13134765858905	3326.3831135946934	296.0478310083022	-125.95939143250767	401.9262035537514	26985.3	E13	not_seq_NE3	not_seq_NE3_E13	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
874	176219.1	123532.625	93487.0	144635.77	105096.34	90192.0	1487.7879480255665	569.0863411025568	259.93630278392806	24618.731877345013	341.361664576757	3076.990247955093	71.91782623456113	2.9341217434794657	640.8337619460192	27192.7	E14	not_seq_NE3	not_seq_NE3_E14	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
875	138932.1	104193.51	87386.0	103177.65	90709.516	74544.0	1186.790837367112	346.85196516926703	82.10349559404972	5817.393695368412	538.9740904871459	3937.8891213602283	311.2664146059705	5.890273915148413	483.30132899475916	27388.6	E15	not_seq_NE3	not_seq_NE3_E15	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
876	108712.8	95964.58	74242.0	114647.734	91850.49	81802.0	1512.1379965189026	372.8861245136922	166.77081851324482	23863.425149380793	575.8942585531511	2331.7662096229574	569.0844599300347	-110.30063966448756	90.49820258935526	27594.6	E16	not_seq_NE3	not_seq_NE3_E16	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
877	169591.5	118598.586	93714.0	117028.05	101968.35	75215.0	1286.0198851009422	1115.0978827552144	-0.5920311167022856	13450.564932459261	1145.7323718538405	2792.738549073845	327.6174008749148	248.85076740346358	241.02165605050868	27833.9	E17	not_seq_NE3	not_seq_NE3_E17	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
878	120078.9	101099.59	77839.0	118528.8	89301.65	86985.0	1641.8482450253025	288.81662165348826	144.5740080739706	32790.929482445456	586.1818168636999	3057.1974490182806	71.85031134027801	104.11060389005627	-36.05339780962896	28052.3	E18	not_seq_NE3	not_seq_NE3_E18	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
879	156423.6	112254.055	91323.0	127835.19	103147.016	81222.0	1231.8334731433793	1148.7280629838026	62.11853479955619	15696.00831028793	382.4415320409425	4748.742604999236	168.75267940529548	316.9390611988109	491.705571998108	28279.4	E19	not_seq_NE3	not_seq_NE3_E19	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
880	145105.2	106239.62	89511.0	125590.59	92189.805	89280.0	2025.0398747897916	4146.23491397383	55.03341551386128	19353.457249257626	385.50474994246434	5233.047583528391	-333.1401882244398	-74.92745997045364	346.28575297833913	28481.0	E20	not_seq_NE3	not_seq_NE3_E20	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
881	114327.0	104524.63	71682.0	121043.1	91113.22	87064.0	1527.2358439037257	800.594262917733	46.1342895878833	22239.01157504461	459.25043242730476	2780.4890655483237	-298.9997235616161	-61.33812953621403	138.216540565552	28681.8	E21	not_seq_NE3	not_seq_NE3_E21	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
882	158643.89	113659.47	91474.0	133712.05	102943.39	85124.0	2477.2880807478887	1290.6856023288683	36.41052870955454	34182.38641517979	689.2925128544969	2830.698421702512	383.574720518277	36.49167808576172	8.93122902661662	28904.0	E22	not_seq_NE3	not_seq_NE3_E22	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
883	136083.6	104700.336	85180.0	131199.48	93504.38	91956.0	1616.4101631490057	1184.4119069782428	203.54222809109308	13082.423586836954	494.98022574570047	3611.137712043243	279.2938209870168	314.67482572763697	281.53905531877285	29113.3	E23	not_seq_NE3	not_seq_NE3_E23	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
884	124700.4	103216.4	79177.0	107431.95	94614.734	74414.0	1650.9087283936483	782.7125625360667	-130.7519901974546	31642.93368906206	762.9813320194404	4140.635302610438	300.62373437179457	-22.007599032544995	167.16367010576334	29341.9	E24	not_seq_NE3	not_seq_NE3_E24	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
885	162175.5	115211.03	92251.0	119163.9	100078.49	78034.0	1412.0132433196404	2104.591553631712	111.34492059166764	14623.410541240884	538.3328794224085	3791.387811441978	287.1852863996257	-62.93537607880171	135.56120389112323	29534.7	F24	not_seq_NE3	not_seq_NE3_F24	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
886	159013.8	110358.234	94430.0	138763.27	101261.484	89807.0	1290.5792773748353	463.4701703774719	82.93343987544576	22115.269287643263	400.99453015530577	3807.4128489686004	441.0491709284896	-132.34034277593668	221.9966650798582	29773.8	F23	not_seq_NE3	not_seq_NE3_F23	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
887	138760.2	105655.734	86070.0	128799.15	90099.6	93685.0	624.167629723998	305.51424127502196	24.54210920731686	25913.62207163311	756.8316749150455	2382.4983300606655	369.47788058103515	79.21369733377688	276.3442608675183	29974.0	F22	not_seq_NE3	not_seq_NE3_F22	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
888	117855.9	107491.54	71855.0	118192.984	92445.266	83789.0	1377.183248223552	684.8583712924294	34.226083612623555	18019.374472109102	670.7111752809036	4158.563874644842	-95.6906676303901	0.48690293945774954	229.07340075084443	30158.9	F21	not_seq_NE3	not_seq_NE3_F21	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
889	132235.2	109310.875	79280.0	106885.59	105045.5	66684.0	1393.669310659363	564.0372706786882	60.09507793920127	9785.891780151067	333.27271715046965	3127.4566618585163	208.77286100987243	-109.11474415945612	472.54842074817014	30376.5	F20	not_seq_NE3	not_seq_NE3_F20	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
890	121506.3	103006.7	77306.0	102118.86	90512.07	73940.0	1594.4486757215543	-33.886447628656896	156.03544676887498	15559.226147993377	451.3675242194129	2194.053247172712	633.4152212318525	25.517639597749106	128.97434772827728	30563.0	F19	not_seq_NE3	not_seq_NE3_F19	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
891	143405.1	105766.46	88858.0	123554.79	92492.86	87545.0	1640.236786762777	574.6899717770871	26.702943708977443	54214.10859861218	899.4237489502751	3791.399250158174	-105.71346007317277	252.81840266816891	61.330541097869514	30775.3	F18	not_seq_NE3	not_seq_NE3_F18	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
892	155199.6	107026.54	95034.0	141207.95	96273.61	96124.0	1181.3902751274245	1154.4250736774593	19.168165129829212	24449.751879024217	589.8096564632339	3233.6089093599567	334.89123463361034	-178.87480880937568	443.5608916906689	30966.4	F17	not_seq_NE3	not_seq_NE3_F17	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
893	132727.5	106187.18	81916.0	124055.914	93240.766	87195.0	1350.481704829724	743.6090349392267	28.116753526382514	40996.07121537812	621.8711255164314	2852.5140112768336	196.11531893943308	-36.70155568096642	547.614576369817	31203.5	F16	not_seq_NE3	not_seq_NE3_F16	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
894	143649.0	102378.14	91955.0	132567.98	91800.25	94640.0	660.8701873346399	375.94437126959133	-51.01789215941859	52323.379569087905	774.4769421180597	3626.06760125987	-30.63896442188083	31.864015692010355	206.3168602714148	31428.2	F15	not_seq_NE3	not_seq_NE3_F15	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
895	147689.1	114718.95	84371.0	135269.34	105392.82	84114.0	1135.2304267555078	1124.860783334801	8.57824430754995	17685.312894688377	706.8543714191035	3643.4155669482802	-94.80606845327507	166.17778525093166	348.3082316644053	31629.9	F14	not_seq_NE3	not_seq_NE3_F14	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
896	147931.2	105798.22	91635.0	115458.57	92826.914	81514.0	1728.388266219493	1024.5039237951257	215.06565956133554	30848.737485039805	580.0350515051282	3308.077955452032	95.25543488058007	-173.18422309089183	419.5630611785739	31889.3	F13	not_seq_NE3	not_seq_NE3_F13	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
897	174113.1	123039.42	92740.0	130648.77	103213.73	82956.0	1870.8706720244668	1726.3032053566164	154.6641440607537	27925.049113054225	842.5962455733791	3563.5176613702783	65.97024746924248	113.4244349754164	706.3141473398462	32114.5	F12	not_seq_NE3	not_seq_NE3_F12	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
898	140381.1	117704.45	78162.0	140236.17	105141.43	87411.0	3626.653094274852	515.5033450703966	40.52627697409392	20158.57109329669	901.4373174809565	4693.7863374251165	399.42806413892765	-163.5062522922568	859.4034887413824	32348.6	F11	not_seq_NE3	not_seq_NE3_F11	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
899	153351.0	120552.875	83366.0	134180.1	102303.81	85956.0	2500.4687483958232	2201.4512109214284	84.46768029023582	22094.98347021696	437.04419933703133	3144.5799774694524	471.60822564866936	61.80531307056435	625.9428565216745	32545.3	F10	not_seq_NE3	not_seq_NE3_F10	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
900	147537.89	110562.75	87453.0	108550.77	100669.11	70667.0	1742.2996395280968	87.3497250936752	106.90750960421983	15542.896825753953	381.74180724797566	2726.8350721574157	444.0630472503466	42.88114384675586	368.5500937418401	32767.0	F9	not_seq_NE3	not_seq_NE3_F9	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
901	142349.39	106454.234	87634.0	135739.14	102916.58	86437.0	1764.7543650165637	132.71295682747004	-8.594866661407337	36817.04416255325	469.117138499751	2774.4132610325128	349.6933447994718	70.33432750128348	246.13730002576128	32968.7	F8	not_seq_NE3	not_seq_NE3_F8	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
902	139590.0	103970.66	87988.0	137468.7	98578.08	91391.0	1029.7329566166827	212.02160800591892	33.39928669569467	26971.646918884166	793.9832415915989	3071.7465765913917	-23.491727143967548	118.83613865245525	43.09057505627982	33186.3	F7	not_seq_NE3	not_seq_NE3_F7	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
903	132289.2	105533.77	82151.0	110570.914	99472.53	72848.0	898.5231118944798	1503.0069273766305	-33.745694958747016	45513.919464072445	304.22444848422197	3952.710436580065	115.06829169173695	-79.97531165201933	235.65529185993694	33423.9	G7	not_seq_NE3	not_seq_NE3_G7	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	True	False	False	True	False	False	False	NE
