	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD16-PE	CD14-Pe-Cy5	CD56-PE-Cy7	CD66b-BV421	Zombie	CD45-FITC	Cd27-APC	R780/60-A	IgD-BB700	Time	Well	Plate	Plate_Well	Colour	CD45_pos	IgD_pos	IgD_neg	CD27_pos	CD27_neg	CD66b_pos	CD66b_neg	CD16_pos	CD16_neg	CD14_pos	CD14_neg	nBC	NE	CD14pos_mono	CD14neg_mono	unassigned	celltype
1702	132170.39	104170.945	83151.0	102251.97	98049.38	68345.0	1250.22998046875	716.1300048828125	170.04000854492188	62174.0	848.0	3879.330078125	776.0	-91.20000457763672	568.1099853515625	40252.4	H19	AS-195	AS-195_H19	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1703	153533.7	106426.484	94544.0	128489.43	94838.195	88790.0	1321.080078125	942.8500366210938	76.30000305175781	25268.0	776.0	2679.60009765625	589.6000366210938	75.20000457763672	631.6199951171875	40476.2	H18	AS-195	AS-195_H18	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1704	139480.2	110550.45	82686.0	152452.7	94450.29	105782.0	1158.6700439453125	1758.1700439453125	80.66000366210938	13304.0	593.0	3526.110107421875	1130.4000244140625	-135.1999969482422	1060.530029296875	40696.0	H17	AS-195	AS-195_H17	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1705	144551.7	105132.01	90109.0	114988.77	100050.52	75321.0	1652.4400634765625	2376.199951171875	293.21002197265625	39086.0	778.0	3130.260009765625	900.7999877929688	316.8000183105469	923.9400024414062	40940.8	H16	AS-195	AS-195_H16	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1706	167720.39	116894.69	94031.0	119805.96	94343.02	83224.0	883.9900512695312	2822.010009765625	164.5900115966797	39273.0	849.0	3842.7900390625	1600.800048828125	188.8000030517578	1323.27001953125	41165.2	H15	AS-195	AS-195_H15	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1707	143809.2	112793.44	83557.0	134262.75	102887.52	85521.0	933.0400390625	362.9700012207031	216.91000366210938	31169.0	824.0	3252.06005859375	447.20001220703125	-61.60000228881836	461.1000061035156	41423.3	H14	AS-195	AS-195_H14	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1708	126145.8	98731.586	83733.0	105058.59	91790.586	75009.0	2277.010009765625	978.8200073242188	3.2699999809265137	12071.0	916.0	3696.630126953125	359.20001220703125	-54.400001525878906	391.5	41623.5	H13	AS-195	AS-195_H13	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1709	135065.7	103707.77	85352.0	124212.51	97298.61	83664.0	683.4299926757812	1101.989990234375	138.4300079345703	18187.0	333.0	4450.0498046875	321.6000061035156	316.8000183105469	307.1100158691406	41820.8	H12	AS-195	AS-195_H12	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1710	128061.0	111623.09	75187.0	130459.11	97320.13	87852.0	746.6500244140625	854.5599975585938	77.38999938964844	20648.0	539.0	3127.64990234375	882.4000244140625	163.1999969482422	756.030029296875	42054.2	H11	AS-195	AS-195_H11	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1711	153100.8	110822.13	90538.0	132850.73	96544.79	90181.0	1515.10009765625	517.75	182.02999877929688	40143.0	823.0	3182.4599609375	817.6000366210938	-20.0	485.4599914550781	42262.0	H10	AS-195	AS-195_H10	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1712	168783.3	116138.53	95243.0	128888.76	100869.99	83740.0	924.3200073242188	954.8400268554688	146.05999755859375	43188.0	610.0	1979.25	699.2000122070312	199.1999969482422	936.1199951171875	42480.1	H9	AS-195	AS-195_H9	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1713	121524.3	107133.76	74339.0	98370.03	97765.85	65941.0	1269.85009765625	880.7200317382812	18.530000686645508	14381.0	643.0	2358.570068359375	483.20001220703125	76.80000305175781	558.5399780273438	42665.2	I9	AS-195	AS-195_I9	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1714	156342.6	114462.04	89515.0	133261.38	97114.586	89929.0	1209.9000244140625	1000.6200561523438	80.66000366210938	33493.0	884.0	3744.47998046875	722.4000244140625	52.79999923706055	784.739990234375	42868.9	I8	AS-195	AS-195_I8	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1715	136726.2	106381.195	84230.0	108073.14	96128.9	73679.0	1454.06005859375	954.8400268554688	138.4300079345703	34405.0	419.0	3155.489990234375	639.2000122070312	223.1999969482422	1184.9400634765625	43094.4	I7	AS-195	AS-195_I7	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1716	150580.8	105008.23	93978.0	147912.19	99109.195	97807.0	978.8200073242188	615.8500366210938	146.05999755859375	28796.0	539.0	4601.43017578125	848.0	364.8000183105469	923.9400024414062	43335.3	I6	AS-195	AS-195_I6	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1717	128743.195	99143.555	85102.0	109103.22	89713.79	79700.0	1727.6500244140625	614.760009765625	-20.71000099182129	56239.0	717.0	3529.590087890625	427.20001220703125	20.80000114440918	244.47000122070312	43548.2	I5	AS-195	AS-195_I5	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1718	155289.6	110960.33	91718.0	140408.44	97834.33	94055.0	1892.2401123046875	834.9400024414062	-31.610000610351562	37192.0	801.0	4567.5	438.3999938964844	249.60000610351562	614.2200317382812	43779.0	I4	AS-195	AS-195_I4	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1719	153411.3	109403.5	91898.0	129259.38	102668.08	82510.0	1410.4600830078125	559.1700439453125	23.98000144958496	18972.0	564.0	3421.7099609375	424.0	84.80000305175781	370.6199951171875	43991.4	I3	AS-195	AS-195_I3	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1720	123567.3	99452.36	81427.0	121038.75	94528.93	83915.0	1098.7200927734375	547.1799926757812	164.5900115966797	23006.0	680.0	2170.64990234375	86.4000015258789	68.0	408.0299987792969	44230.2	I2	AS-195	AS-195_I2	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1721	122868.9	104365.71	77155.0	111678.42	95703.92	76475.0	2330.420166015625	637.6500244140625	103.55000305175781	42892.0	550.0	3226.830078125	696.7999877929688	359.20001220703125	1083.1500244140625	44420.5	I1	AS-195	AS-195_I1	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1722	127901.695	102352.59	81895.0	118849.83	90084.12	86463.0	1432.260009765625	407.6600036621094	32.70000076293945	44144.0	704.0	3172.89013671875	332.0	41.60000228881836	-77.43000030517578	44614.5	J1	AS-195	AS-195_J1	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1723	136459.8	111041.11	80538.0	117665.76	101951.99	75637.0	1394.1099853515625	879.6300048828125	85.02000427246094	30540.0	673.0	3239.880126953125	376.8000183105469	-32.79999923706055	628.1400146484375	44842.7	J2	AS-195	AS-195_J2	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1724	116990.09	99605.88	76974.0	104386.08	91586.4	74695.0	689.9700317382812	946.1200561523438	122.08000183105469	45110.0	431.0	3348.630126953125	620.7999877929688	119.20000457763672	721.22998046875	45074.8	J3	AS-195	AS-195_J3	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1725	149102.1	106335.07	91894.0	133464.95	92659.3	94397.0	1310.1800537109375	783.7100219726562	180.94000244140625	22901.0	654.0	4323.89990234375	472.8000183105469	-123.20000457763672	912.6300048828125	45275.1	J4	AS-195	AS-195_J4	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1726	145098.0	105405.336	90215.0	99086.04	93531.48	69428.0	857.8300170898438	1447.52001953125	225.6300048828125	65184.0	593.0	3290.340087890625	730.4000244140625	204.0	948.2999877929688	45522.5	J5	AS-195	AS-195_J5	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1727	142684.2	103016.945	90771.0	119710.26	96630.47	81189.0	2039.3900146484375	1044.2200927734375	279.0400085449219	22035.0	647.0	4666.68017578125	801.6000366210938	91.20000457763672	633.3599853515625	45718.0	J6	AS-195	AS-195_J6	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1728	146021.39	118098.73	81031.0	113726.4	104104.77	71593.0	1748.360107421875	720.4900512695312	232.17001342773438	20353.0	712.0	2840.550048828125	455.20001220703125	254.40000915527344	741.239990234375	45945.9	J7	AS-195	AS-195_J7	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1729	113123.695	101505.74	73037.0	105251.734	94634.0	72889.0	1158.6700439453125	401.1200256347656	69.76000213623047	14558.0	497.0	2555.18994140625	168.8000030517578	88.80000305175781	475.0199890136719	46150.7	J8	AS-195	AS-195_J8	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1730	157779.89	117560.43	87957.0	139159.98	101632.48	89735.0	975.550048828125	895.9800415039062	58.86000061035156	30389.0	716.0	2888.39990234375	627.2000122070312	465.6000061035156	586.3800048828125	46425.9	J9	AS-195	AS-195_J9	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1731	179647.19	120945.91	97344.0	140472.81	105404.47	87340.0	1648.080078125	971.1900024414062	138.4300079345703	47050.0	1206.0	5648.0400390625	206.40000915527344	177.60000610351562	1215.3900146484375	46632.6	J10	AS-195	AS-195_J10	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1732	135688.5	101587.73	87535.0	146525.4	94921.07	101165.0	1668.7900390625	1085.6400146484375	137.3400115966797	24318.0	602.0	4375.22998046875	1241.5999755859375	92.0	493.2900085449219	46842.8	I10	AS-195	AS-195_I10	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1733	143773.2	111120.14	84794.0	138909.42	91082.125	99949.0	991.9000244140625	1434.4400634765625	69.76000213623047	65689.0	633.0	2978.880126953125	1095.2000732421875	-127.20000457763672	826.5	47125.1	I11	AS-195	AS-195_I11	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1734	150846.3	110597.445	89386.0	145205.61	97247.92	97855.0	1968.5400390625	1551.070068359375	182.02999877929688	23111.0	527.0	3900.2099609375	728.0	131.1999969482422	827.3699951171875	47357.8	I12	AS-195	AS-195_I12	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1735	166239.89	117837.85	92455.0	139406.19	104177.11	87698.0	1280.75	661.6300048828125	16.350000381469727	25755.0	788.0	3312.090087890625	452.8000183105469	-29.600000381469727	436.739990234375	47594.1	I13	AS-195	AS-195_I13	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1736	158624.1	112736.98	92211.0	138854.61	96375.586	94422.0	1568.510009765625	1265.489990234375	144.97000122070312	54344.0	1044.0	4136.85009765625	908.7999877929688	177.60000610351562	1070.0999755859375	47783.4	I14	AS-195	AS-195_I14	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1737	136708.2	108013.76	82946.0	94707.33	103421.54	60014.0	877.4500122070312	827.3099975585938	147.15000915527344	37192.0	591.0	3104.159912109375	480.8000183105469	203.1999969482422	540.27001953125	47992.5	I15	AS-195	AS-195_I15	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1738	114188.4	104095.86	71890.0	113153.07	95540.93	77617.0	1879.1600341796875	861.1000366210938	32.70000076293945	39484.0	796.0	3097.199951171875	223.1999969482422	47.20000076293945	561.1500244140625	48224.3	I16	AS-195	AS-195_I16	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1739	169664.39	115226.5	96498.0	123181.56	100822.12	80070.0	1193.550048828125	1742.9100341796875	238.7100067138672	38194.0	552.0	3428.669921875	1059.2000732421875	277.6000061035156	1030.949951171875	48439.2	I17	AS-195	AS-195_I17	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1740	133775.1	104457.1	83930.0	121765.2	100688.984	79254.0	2176.72998046875	2178.91015625	218.0	37639.0	847.0	4790.22021484375	944.7999877929688	-29.600000381469727	1346.760009765625	48664.4	I18	AS-195	AS-195_I18	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1741	137765.7	103784.32	86994.0	99547.14	94232.75	69232.0	647.4600219726562	696.510009765625	53.40999984741211	33972.0	375.0	2763.1201171875	316.8000183105469	-95.20000457763672	577.6799926757812	48858.9	I19	AS-195	AS-195_I19	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1742	126531.9	100010.8	82915.0	110764.05	92521.26	78458.0	1468.2301025390625	2038.300048828125	174.40000915527344	21626.0	468.0	3714.89990234375	1384.800048828125	-8.800000190734863	960.47998046875	49090.5	I20	AS-195	AS-195_I20	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1743	127602.9	101228.45	82611.0	98893.77	94542.87	68552.0	1999.06005859375	1853.0	304.1100158691406	11940.0	442.0	3805.380126953125	1271.2000732421875	122.4000015258789	839.5499877929688	49291.0	I21	AS-195	AS-195_I21	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1744	123951.59	109627.56	74099.0	141410.67	101256.375	91525.0	1117.25	1139.050048828125	105.7300033569336	16811.0	798.0	2724.840087890625	600.0	150.40000915527344	1113.5999755859375	49531.6	I22	AS-195	AS-195_I22	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1745	141495.3	104563.86	88683.0	117853.68	98160.484	78684.0	2110.239990234375	995.1700439453125	7.630000114440918	15829.0	633.0	3032.820068359375	514.4000244140625	72.80000305175781	757.77001953125	49718.7	I23	AS-195	AS-195_I23	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1746	126153.9	106308.64	77770.0	105405.72	99751.18	69251.0	1337.4300537109375	583.1500244140625	56.68000030517578	24941.0	509.0	2520.389892578125	136.0	26.399999618530273	585.510009765625	49932.6	I24	AS-195	AS-195_I24	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1747	146387.7	103080.09	93070.0	115470.75	92583.42	81737.0	789.1600341796875	471.9700012207031	9.8100004196167	32107.0	477.0	2563.889892578125	215.1999969482422	109.5999984741211	383.6700134277344	50167.5	J24	AS-195	AS-195_J24	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1748	137590.2	102729.836	87775.0	108873.54	94269.14	75689.0	880.7200317382812	1070.3800048828125	4.360000133514404	21133.0	412.0	2901.449951171875	367.20001220703125	140.8000030517578	435.8699951171875	50392.4	J23	AS-195	AS-195_J23	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1749	139636.8	109179.86	83818.0	97108.53	98163.02	64832.0	703.050048828125	748.8300170898438	150.4199981689453	17998.0	833.0	1847.010009765625	684.0	56.79999923706055	771.6900024414062	50586.0	J22	AS-195	AS-195_J22	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1750	175176.89	120427.91	95330.0	131490.94	102144.125	84365.0	2196.35009765625	757.550048828125	219.0900115966797	56281.0	927.0	3708.81005859375	697.6000366210938	113.5999984741211	514.1699829101562	50811.1	J21	AS-195	AS-195_J21	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1751	162942.3	111034.02	96174.0	141568.14	94467.17	98212.0	988.6300048828125	715.0400390625	114.45000457763672	29026.0	1012.0	3297.300048828125	808.7999877929688	149.60000610351562	651.6300048828125	50995.0	J20	AS-195	AS-195_J20	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1752	135153.89	109692.445	80748.0	116656.56	99117.17	77133.0	1085.6400146484375	183.12001037597656	-40.33000183105469	30127.0	538.0	2791.830078125	680.0	3.200000047683716	661.2000122070312	51215.1	J19	AS-195	AS-195_J19	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1753	139790.7	102826.47	89095.0	92474.04	90539.9	66936.0	948.300048828125	1213.1700439453125	-1.090000033378601	16484.0	353.0	2830.97998046875	311.20001220703125	44.0	642.0599975585938	51400.0	J18	AS-195	AS-195_J18	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1754	119088.0	104391.96	74762.0	96862.32	99187.016	64000.0	877.4500122070312	1009.3400268554688	128.62001037597656	34650.0	567.0	2414.25	754.4000244140625	-88.80000305175781	722.9700317382812	51609.7	J17	AS-195	AS-195_J17	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1755	130527.0	100553.87	85071.0	108585.57	88730.37	80201.0	1463.8699951171875	943.9400024414062	171.1300048828125	16215.0	717.0	2544.75	725.6000366210938	316.8000183105469	458.489990234375	51811.4	J16	AS-195	AS-195_J16	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1756	151795.8	104573.63	95130.0	126249.18	96490.49	85748.0	1201.1800537109375	1255.6800537109375	124.26000213623047	66353.0	982.0	3277.2900390625	1212.0	324.0	930.030029296875	52043.3	J15	AS-195	AS-195_J15	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1757	136013.39	111269.17	80110.0	113295.75	102272.05	72600.0	1899.8701171875	431.6400146484375	155.87001037597656	20353.0	522.0	3102.419921875	334.3999938964844	-40.0	1202.3399658203125	52259.8	J14	AS-195	AS-195_J14	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1758	136476.0	99743.414	89671.0	121007.43	95777.086	82800.0	1576.1400146484375	497.0400085449219	92.6500015258789	43741.0	774.0	2803.14013671875	563.2000122070312	184.8000030517578	658.5900268554688	52454.4	J13	AS-195	AS-195_J13	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1759	120405.59	99046.06	79669.0	99907.32	87229.41	75061.0	1169.570068359375	446.9000244140625	173.3100128173828	42107.0	576.0	1957.5	210.40000915527344	29.600000381469727	337.55999755859375	52640.9	J12	AS-195	AS-195_J12	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1760	127526.4	97491.664	85726.0	115866.6	88574.86	85729.0	700.8699951171875	832.760009765625	105.7300033569336	15915.0	564.0	3027.60009765625	1440.800048828125	120.0	587.25	52848.4	J11	AS-195	AS-195_J11	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1761	131513.39	100064.57	86133.0	112382.25	89433.1	82353.0	1028.9600830078125	686.7000122070312	21.80000114440918	21790.0	636.0	2523.8701171875	612.0	-109.5999984741211	358.44000244140625	53050.3	K11	AS-195	AS-195_K11	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1762	156270.6	111339.59	91983.0	154050.03	104893.85	96248.0	649.6400146484375	155.87001037597656	107.91000366210938	67617.0	826.0	3286.860107421875	468.8000183105469	-25.600000381469727	615.0900268554688	53290.2	K10	AS-195	AS-195_K10	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1763	157633.2	111073.88	93007.0	135998.4	102793.25	86706.0	903.6100463867188	1820.300048828125	127.5300064086914	30900.0	1245.0	2937.989990234375	1340.800048828125	81.5999984741211	1205.8199462890625	53474.2	K9	AS-195	AS-195_K9	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1764	127042.195	104888.47	79378.0	113073.9	92457.93	80149.0	1298.1900634765625	505.760009765625	46.87000274658203	7458.0	444.0	2244.60009765625	501.6000061035156	-43.20000076293945	514.1699829101562	53659.4	K8	AS-195	AS-195_K8	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1765	144108.0	103416.03	91323.0	111935.07	94303.53	77789.0	917.780029296875	537.3699951171875	151.510009765625	18930.0	611.0	2908.409912109375	636.7999877929688	-96.80000305175781	240.99000549316406	53862.5	K7	AS-195	AS-195_K7	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1766	142446.6	110517.1	84470.0	119732.88	106017.98	74014.0	1012.6100463867188	820.77001953125	126.44000244140625	37179.0	863.0	3925.43994140625	455.20001220703125	174.40000915527344	1030.0799560546875	54081.2	K6	AS-195	AS-195_K6	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1767	147735.0	108665.2	89099.0	136322.05	96243.555	92827.0	1674.239990234375	1026.780029296875	41.42000198364258	25916.0	662.0	3906.300048828125	1192.800048828125	25.600000381469727	916.97998046875	54286.0	K5	AS-195	AS-195_K5	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1768	150433.2	108259.836	91066.0	135779.16	99533.82	89401.0	1304.72998046875	268.1400146484375	-28.34000015258789	10324.0	289.0	1979.25	666.4000244140625	-124.80000305175781	306.239990234375	54525.4	K4	AS-195	AS-195_K4	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1769	151854.3	106540.234	93410.0	140151.78	95263.15	96417.0	837.1199951171875	418.55999755859375	18.530000686645508	48317.0	683.0	2549.969970703125	134.40000915527344	-39.20000076293945	437.6100158691406	54770.6	K3	AS-195	AS-195_K3	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1770	123089.4	101628.81	79375.0	103365.57	92318.76	73378.0	966.8300170898438	311.7400207519531	42.51000213623047	12764.0	537.0	2496.030029296875	646.4000244140625	-57.60000228881836	457.6199951171875	55005.7	K2	AS-195	AS-195_K2	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1771	128597.4	105048.914	80227.0	145371.78	94962.23	100325.0	1149.9500732421875	1158.6700439453125	92.6500015258789	14009.0	603.0	2386.409912109375	301.6000061035156	22.399999618530273	572.4600219726562	55193.2	K1	AS-195	AS-195_K1	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1772	141356.7	108307.26	85534.0	128509.44	99995.19	84224.0	1605.570068359375	945.030029296875	74.12000274658203	46616.0	591.0	2849.25	881.6000366210938	166.40000915527344	887.4000244140625	55419.3	L1	AS-195	AS-195_L1	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1773	130464.9	100952.22	84695.0	118542.72	89917.9	86399.0	952.6600341796875	340.08001708984375	47.96000289916992	38978.0	873.0	3271.199951171875	559.2000122070312	74.4000015258789	-43.5	55628.1	L2	AS-195	AS-195_L2	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1774	114964.195	100296.77	75120.0	107170.08	89665.49	78330.0	1677.510009765625	805.510009765625	116.6300048828125	10782.0	453.0	3389.52001953125	670.4000244140625	12.0	547.22998046875	55878.1	L3	AS-195	AS-195_L3	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
1775	124711.195	99483.57	82155.0	112864.234	88684.84	83404.0	2117.8701171875	805.510009765625	107.91000366210938	36921.0	778.0	4084.64990234375	668.7999877929688	104.80000305175781	798.6600341796875	56094.0	L4	AS-195	AS-195_L4	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE
