	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD34-PE	Lin-PE-Cy5	CD123-PE-Cy7	CD90-BV421	Zombie	CD45RA-FITC	IL1RAP-APC	CD38-APC-cy7	Time	Well	Plate	Plate_Well	CD34_pos	CD38_pos	CD38_neg	IL1RAP_pos	IL1RAP_neg	CD45RA_pos	CD45RA_neg	CD123_pos	CD123_neg	CD90_pos	CD90_neg	lsc	hsc	mpp	lmpp	cmp	gmp	gmp2	mep	unassigned	celltype	Colour	mds_sc1	mds_sc2
205	162209.7	106501.71	99816.0	60131.79	85923.54	45864.0	727.1970993141173	-215.45825509591063	286.4751251105142	319.7188249544357	2692.1596076363803	495.535068129276	-260.1428224146391	10568.812787878207	49024.4	J8	not_seq	not_seq_J8	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
206	137185.2	94600.734	95037.0	54940.5	80708.8	44612.0	312.48094819154215	77.92569573375101	44.36698713478677	119.86857462938292	3952.22002862503	5622.897612340179	-418.60487262663463	5306.481887687337	49227.7	J9	not_seq	not_seq_J9	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
207	100199.695	89263.74	73565.0	29013.63	79012.57	24065.0	701.6443251548982	324.9720222288688	282.8096377213071	360.2661340189331	1576.8862529075907	634.0001913693125	144.41608230745823	1942.1391517905467	49462.7	J10	not_seq	not_seq_J10	True	False	True	False	True	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
208	101316.59	93176.98	71261.0	44999.01	82773.53	35628.0	1458.3084354997727	790.7013055631825	293.5124967495851	380.56563597022364	1825.5624670484967	450.7794208345053	-158.8306434247051	2487.195830281311	49689.8	I10	not_seq	not_seq_I10	True	False	True	False	True	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
209	162892.8	106797.22	99959.0	48956.64	90200.234	35570.0	430.0117580414981	278.4825342459041	264.3733343619316	437.71317441395763	3989.4332113460177	7769.436343489761	-559.1027135859715	3762.9929473820544	49926.7	I11	not_seq	not_seq_I11	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
210	100725.3	92618.88	71272.0	52013.82	79793.49	42720.0	992.4235028329256	-47.37653077087663	76.3841968824155	130.40605933541224	2250.5212481471112	187.89272103180733	-715.6298063091359	8474.553611152773	50168.6	I12	not_seq	not_seq_I12	True	True	False	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
211	115660.8	93229.68	81304.0	25708.5	79887.734	21090.0	398.73341854922137	-72.49916378631082	294.55000073310674	270.31577058881106	1731.506283830683	197.1217574283363	45.9450744030774	3760.1252305453304	50389.3	I13	not_seq	not_seq_I13	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
212	164421.89	108481.28	99331.0	55492.082	91716.16	39652.0	470.83343291257245	168.47030881874275	158.86155152371396	475.66898753327825	4135.701230857587	5302.770798471532	708.4343701507344	5159.813514491008	50657.7	I14	not_seq	not_seq_I14	True	True	False	True	False	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
213	113573.695	87550.17	85016.0	44281.26	75899.484	38235.0	602.6018905501339	577.3851737922473	179.4634560594011	212.00417251127627	3517.943788988276	8460.174191773205	-206.99706867008962	4253.636503407177	50879.7	I15	not_seq	not_seq_I15	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
214	127902.59	96679.67	86701.0	35730.03	85500.54	27387.0	359.4461299653967	207.57587037116423	71.2617674462885	467.4021951028043	1799.65310690735	193.84948686907035	-70.9848051818501	5841.893882833022	51101.2	I16	not_seq	not_seq_I16	True	True	False	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
215	167317.2	106618.65	102846.0	67246.65	83885.19	52537.0	601.9201482302524	312.90264155267846	1409.403229707019	96.07748613472845	2836.92564862725	7136.907288562684	227.5687114518811	7515.9133723519835	51317.7	I17	not_seq	not_seq_I17	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
216	117955.8	96870.35	79801.0	46558.05	85590.85	35649.0	400.2725124097586	51.01516533924729	237.5388341856311	224.33396544184916	2784.436768522846	5997.403643522813	390.38354624714407	1398.3065868551253	51546.0	I18	not_seq	not_seq_I18	True	False	True	True	False	True	False	True	False	False	True	True	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	True	True
217	155489.39	109924.95	92701.0	84912.0	94371.305	58967.0	528.7584581966416	558.5527240321557	131.4825764454622	386.52620929564614	3620.436357022281	5582.604177729913	-57.86048425370882	5052.327720485525	51745.0	I19	not_seq	not_seq_I19	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
218	179810.1	110278.55	106857.0	67558.98	90566.92	48887.0	407.24486182613117	568.8935541793899	905.1163198917081	17.287063230586938	4291.558959613642	5754.636797887033	-937.4746621147522	4978.356625163822	51966.1	I20	not_seq	not_seq_I20	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
219	121923.0	90886.13	87916.0	38219.1	77866.35	32167.0	633.2428096846747	-198.36356772498448	337.76818970425484	199.5469831250943	1917.5908177083516	397.7218386431751	39.655431061165785	1975.4594617405444	52209.7	I21	not_seq	not_seq_I21	True	False	True	False	True	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
220	158270.39	104471.055	99285.0	62232.84	87210.61	46766.0	596.8465672744527	526.144998006666	186.8111317217464	519.2831485700067	4130.879603283236	11169.384309611849	-293.92250246907594	6949.386159484744	52448.5	I22	not_seq	not_seq_I22	True	True	False	False	True	True	False	False	True	True	False	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
221	138596.39	97666.195	93001.0	51538.8	85384.67	39558.0	435.81263945505515	69.33778002827125	304.8282262142636	-56.501368456338156	2915.913068632285	5579.6156332073515	-547.2397826527194	7271.436465040969	52658.0	I23	not_seq	not_seq_I23	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
222	129376.8	95015.89	89236.0	37006.32	80696.29	30054.0	670.8691983518129	32.543702792356726	360.6980942514968	104.1143953230692	2562.7298727289112	6271.762946483443	-459.16536335290607	4415.2420778702135	52857.6	I24	not_seq	not_seq_I24	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
223	122498.09	97073.016	82701.0	41201.46	82506.15	32727.0	595.0612375878596	539.479597927253	393.69881837611695	543.3887112312774	3671.8044474783346	6226.053905503089	-100.30726780293384	3137.5881104911655	53089.2	J24	not_seq	not_seq_J24	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
224	137574.89	100412.164	89791.0	46089.992	89033.59	33926.0	807.1715844282841	197.07965584495264	452.5286993461218	405.7812748864558	3621.09360650117	3825.4722013580094	-443.34797934718836	3094.7827245733324	53298.2	J23	not_seq	not_seq_J23	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
225	97119.0	91006.19	69938.0	42304.62	79274.75	34973.0	518.1923469715124	444.5351632020418	352.70726225868526	129.65349504925626	1941.1759473097754	173.87014259640824	-962.32475640606	5007.443681068023	53533.6	J22	not_seq	not_seq_J22	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
226	137739.6	98107.84	92010.0	43156.35	84381.37	33518.0	455.2756353389855	657.9238799227721	364.6699888013144	383.00733044832396	2113.804993958176	8373.953155459882	-22.14346005023708	4234.499890338344	53775.0	J21	not_seq	not_seq_J21	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
227	127727.09	89326.77	93709.0	42795.3	75494.836	37150.0	641.0022872026358	916.4879841266115	1018.9171172532003	117.45094868495798	2860.410721357323	6930.510706683467	-500.1516664403356	3525.721135522643	54052.9	J20	not_seq	not_seq_J20	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
228	142345.8	103222.95	90375.0	42820.53	93387.234	30050.0	451.3563002885637	369.6584221426412	429.6539323145522	453.1499254818494	3591.671097398516	6864.523682995973	-0.18165289223253467	4425.232722647659	54235.1	J19	not_seq	not_seq_J19	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
229	151325.1	106713.89	92933.0	65977.32	88421.3	48901.0	718.9441406570213	445.44672067185365	688.4831235046772	669.9013016298563	6199.207723408011	8101.118621302215	-864.4683305350153	5831.4416670276205	54465.0	J18	not_seq	not_seq_J18	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
230	224663.39	129846.375	113392.0	90446.94	106642.875	55583.0	650.3861395997633	750.7799219865785	165.48424985764382	102.84382006696603	5820.825778445346	13879.151032491684	-289.1405343608485	8225.45829731522	54685.3	J17	not_seq	not_seq_J17	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
231	126019.8	93023.734	88782.0	53707.71	77949.03	45155.0	1132.360033816701	621.5000511208514	1405.9433752682705	130.2058283703455	3768.130103553165	10275.672986174151	-753.5416174873658	6937.239572097476	54899.3	J16	not_seq	not_seq_J16	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
232	162444.6	103373.97	102985.0	74553.78	85248.93	57314.0	486.05236426166533	734.4089875455123	623.4065355002779	630.5318328129954	4774.241889866911	6466.74990115215	-103.49242044924381	2020.7413933224486	55127.1	J15	not_seq	not_seq_J15	True	False	True	False	True	True	False	True	False	True	False	False	False	False	True	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
233	147783.6	106980.36	90532.0	47761.26	93096.24	33622.0	821.368018589303	246.6838637200222	1932.8295713179687	-101.02021083079653	1681.8751981466814	230.55714367632788	-720.4600388963086	5758.188782889536	55323.5	J14	not_seq	not_seq_J14	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
234	130444.195	111659.87	76561.0	63153.3	100603.17	41140.0	657.742028117216	444.2310632909922	22.097331978570992	226.71518490713314	1800.1876294946535	416.73228712892114	593.3640866351109	6776.304545320004	55577.8	J13	not_seq	not_seq_J13	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
235	129211.195	102986.78	82224.0	53065.65	82492.3	42158.0	592.974657370353	206.50849103838573	454.3400710639594	494.6029293897711	3030.031038618707	6259.994625457667	-322.3154570641496	5296.753546335527	55802.5	J12	not_seq	not_seq_J12	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
236	111563.09	98086.914	74540.0	54379.35	88999.46	40043.0	884.4383880320937	769.1638428223898	32.46888608363474	679.7282645180215	3362.0464260873073	405.963690076199	-1402.3363339581392	7574.920732849862	56051.5	J11	not_seq	not_seq_J11	True	True	False	False	True	False	True	False	True	True	False	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
237	118071.9	92048.44	84064.0	47216.64	76793.4	40295.0	391.47230333078994	918.2208329557193	29.360462550398267	349.8266403198188	2450.6437148529308	527.760170760028	-308.8269670486739	3698.6497044522685	56303.4	K11	not_seq	not_seq_K11	True	True	False	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
238	130619.695	98767.67	86671.0	65229.12	83632.12	51115.0	679.0771831921348	123.59934246855835	261.074845375629	543.0979959072212	3202.011315430823	8756.439762938206	22.294134898846778	3212.8292709291445	56522.4	K10	not_seq	not_seq_K10	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
239	161312.39	105465.625	100239.0	58187.34	85300.66	44705.0	327.4348328818836	820.2532452327875	303.84344897868976	51.71142553804293	3363.727725555548	6388.41864375578	-80.91488545176128	5041.838192437035	56721.0	K9	not_seq	not_seq_K9	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
240	171882.89	111560.81	100972.0	55367.67	87001.61	41707.0	278.7152088439276	690.1649176437397	685.9878743067106	473.7493455889211	2928.89794913641	6589.646455712139	-153.40047669015792	6043.707147483289	56908.4	K8	not_seq	not_seq_K8	False	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	False	False	False	True	unassigned	(0.8087954113106306, 0.5634700050056693, 0.19502642696727285)	False	False
241	151915.5	100227.87	99333.0	59091.27	86324.54	44861.0	758.3740171095553	544.2847167500463	326.9297063536926	242.48236800939543	2388.7661318402543	1310.560166637766	-323.5161053295167	1718.0701859348162	57128.0	K7	not_seq	not_seq_K7	True	False	True	False	True	True	False	True	False	False	True	False	False	False	True	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
242	133888.5	100633.27	87193.0	43887.15	84499.336	34038.0	701.527739590567	258.5966539511309	18.207019568717726	323.06401456574577	1972.3562017843058	133.75079253779128	-732.9284115708032	5550.282872279746	57355.2	K6	not_seq	not_seq_K6	True	True	False	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
243	130794.3	95813.19	89463.0	41242.35	80194.01	33704.0	665.8816438702029	-215.63399195359358	636.2252435109878	95.02442588710846	1034.2739243267133	61.72925877532141	-197.92197115927019	3182.6689189100157	57554.5	K5	not_seq	not_seq_K5	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
244	175017.6	112619.44	101847.0	73749.9	92851.15	52054.0	781.3965102145213	655.997507104847	294.18878088849334	352.72034954884873	5406.550265870239	7658.8284535868215	-288.8161973972205	4836.182180407613	57780.3	K4	not_seq	not_seq_K4	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
245	159819.3	111977.4	93536.0	41619.06	96369.52	28303.0	578.7780856605618	128.8589502105927	-33.07305239181386	777.736228230124	2527.2804740663137	258.80979983340995	-512.3314569684972	7217.037946866754	57996.9	K3	not_seq	not_seq_K3	True	True	False	False	True	False	True	False	True	True	False	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
246	141456.6	112526.555	82385.0	38839.41	100947.05	25215.0	380.72181308400616	507.682942981212	3.656544054794722	271.8978165003282	1545.0207149074256	333.8070024684783	-645.4890044784928	8010.775847325405	58212.8	K2	not_seq	not_seq_K2	True	True	False	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
247	155857.5	105414.85	96896.0	74833.92	86728.375	56548.0	488.0684663743853	422.7690397565477	548.6347296061026	693.5162017621474	3322.4994778293667	8527.769026495373	-450.85746377134933	2718.0535558578836	58415.0	K1	not_seq	not_seq_K1	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
248	106146.0	85960.875	80925.0	31270.41	74254.06	27599.0	293.2464088965623	828.7208673933382	610.8908763823663	-135.86529074874906	221.98998922005438	4940.919722004227	395.4356865987802	2446.443698103567	58632.6	L1	not_seq	not_seq_L1	True	False	True	True	False	True	False	True	False	False	True	True	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	True	True
249	124990.195	97095.414	84364.0	53459.76	80493.01	43526.0	891.9613914654833	325.7117947437911	58.47514117039759	351.25513822447647	1647.4919035819103	231.92389815654957	-425.5010862789305	6762.542262971795	58844.5	L2	not_seq	not_seq_L2	True	True	False	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
250	113071.5	92217.81	80356.0	40142.67	84252.69	31225.0	942.6150204535872	53.173553392749795	85.56248243014733	283.2855277445364	2509.4594802923484	154.22608263056708	-649.1087835020318	5238.121097025763	59078.8	L3	not_seq	not_seq_L3	True	True	False	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
251	138452.39	103840.88	87380.0	66675.06	88448.414	49403.0	526.9580454229099	746.5502966080553	300.48317406157696	392.71795112604764	2386.8081135844377	6609.213794776782	675.2662718500267	3330.1521665332057	59290.6	L4	not_seq	not_seq_L4	True	True	False	True	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
252	123115.5	100079.35	80621.0	43291.2	85191.49	33303.0	788.6749827619159	477.2976958430728	218.4345750292049	491.1689344030891	1875.7884240962744	335.12999669884005	-736.1219503324494	6231.269425039553	59512.9	L5	not_seq	not_seq_L5	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
253	106035.3	89822.66	77365.0	49516.05	78965.42	41095.0	393.5609374522153	-163.62300087223397	174.67862330457922	265.92044197391556	2712.979094085275	505.1291018110002	-639.3582833196032	8104.146679425283	59800.0	L6	not_seq	not_seq_L6	True	True	False	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
254	138037.5	101295.81	89307.0	66501.06	93459.71	46632.0	511.9309966264594	625.3940350367246	83.21324121704339	495.3608841013315	3611.72541673286	6002.90311114203	-261.0773257392357	5714.15198191358	60012.5	L7	not_seq	not_seq_L7	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
255	98472.59	90542.4	71276.0	26726.4	78312.68	22366.0	409.15335725630683	292.52137474970266	316.15146699235515	-21.902322909854227	1308.555218336927	434.57665819876684	-353.1466248905298	2643.20414420347	60260.0	L8	not_seq	not_seq_L8	True	True	False	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
256	102353.4	89777.72	74716.0	48302.4	80951.98	39104.0	1537.280721485473	-404.76327815832326	46.49001907570525	303.56281244961093	3596.5662137148142	1374.3019311536311	748.351542494978	2972.4516112520364	60464.7	L9	not_seq	not_seq_L9	True	True	False	True	False	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
257	131705.1	94859.164	90992.0	45029.46	80605.58	36611.0	318.1152788346247	284.79763224692925	108.78263054983415	171.05057893474975	3579.852967067647	3279.958153761714	-510.899122345289	6733.669707162743	60708.7	L10	not_seq	not_seq_L10	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
258	101020.5	97514.88	67892.0	33955.23	84550.7	26319.0	550.4705196560808	414.0358799659032	469.83549739342874	100.48313760717352	1667.373628750819	1058.4895007956925	109.14886233514676	3107.575889052285	60943.3	L11	not_seq	not_seq_L11	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
259	140949.0	103664.516	89107.0	47140.082	94934.93	32542.0	348.8110879863967	514.8933762084008	1323.803179967609	663.8250538859263	4413.842516813135	5361.70552261665	-10.920621665501358	4064.5491270749	61191.9	L12	not_seq	not_seq_L12	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
260	131961.6	103460.164	83590.0	68310.664	84429.836	53024.0	463.0328691813709	277.98503256520326	454.381436448882	564.0916418472478	5260.534496721255	8814.131866906213	-400.3276758888034	4812.267796704507	61422.2	K12	not_seq	not_seq_K12	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
261	207613.8	121781.664	111726.0	74251.89	95732.375	50831.0	852.9745360940628	628.5788694704665	1046.7325319363522	450.9407142719794	5397.487227291654	9987.44023075578	-820.8349646841747	6846.892230099102	61749.7	K13	not_seq	not_seq_K13	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
262	216052.19	133068.9	106405.0	91307.37	104960.8	57011.0	436.3648399094752	457.9072941519912	597.7269450963826	418.099578264841	5694.369159371381	9230.133221349484	-628.1608361787164	3338.225240720869	61982.1	K14	not_seq	not_seq_K14	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
263	151036.2	101707.836	97321.0	80124.39	89053.37	58965.0	393.62737389279187	962.9917976569205	312.42212636386546	368.8256783608999	5821.411108797791	9334.758602834017	60.65226384703158	4590.738031553776	62194.5	K15	not_seq	not_seq_K15	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
264	149697.0	104898.66	93524.0	52230.45	93023.21	36797.0	724.4821064413326	17.1433872038383	278.47005485176805	285.87437955026843	3977.826952029351	9132.039535518566	197.15355984543072	7695.725418056493	62400.1	K16	not_seq	not_seq_K16	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
265	160757.1	104165.24	101141.0	58306.53	92661.555	41238.0	474.7742084257114	661.9195042314535	490.9082018583113	481.19333269512003	3600.7843976899276	7856.199669291222	-399.6403237605922	4746.363631297969	62645.1	K17	not_seq	not_seq_K17	True	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
266	137132.1	102406.46	87759.0	38038.14	88999.2	28010.0	807.0409364162994	326.66323885206464	340.0629387980845	500.07665315314676	2029.2675077015947	172.3429025141651	-100.88349417787737	5492.990190358067	62900.7	K18	not_seq	not_seq_K18	True	True	False	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	False	CMP	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)	False	False
267	169940.7	107931.484	103188.0	69084.09	87405.06	51799.0	606.2415657149933	537.6352037035942	16.093597917857323	353.58381108933565	3583.8833798949227	7045.534830393415	-886.4695224493955	7777.984385922046	63092.8	K19	not_seq	not_seq_K19	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
268	209847.6	124376.625	110572.0	68534.25	101140.8	44408.0	598.6649962183925	16.161330057110035	194.5469439057664	184.71140298571333	6000.239133115279	8854.304382463652	350.54421209679157	6811.516100859501	63282.1	K20	not_seq	not_seq_K20	True	True	False	True	False	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
269	114377.4	99693.28	75189.0	77850.21	81650.16	62486.0	964.8813557736823	898.5124347088279	410.7255913029004	634.024412164093	3415.901831581162	2056.79824862275	-409.2794226702517	3362.29630626799	63492.1	K21	not_seq	not_seq_K21	True	True	False	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	False	GMP	(0.22335772267769388, 0.6565792317435265, 0.8171355503265633)	False	False
270	115669.8	89794.43	84421.0	37729.29	77851.03	31761.0	855.4235009048243	-104.02639196652066	377.17183108503605	453.9438625008923	2004.553307801912	366.0970820561068	-112.79969039475017	1626.4493551282987	63735.4	K22	not_seq	not_seq_K22	True	False	True	False	True	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
271	86532.3	88885.45	63801.0	34980.96	82989.875	27624.0	1486.163596877274	24.05827652801358	247.77224762543196	-188.64954977102508	263.58568157819616	1961.822204661772	66.00786354009566	1686.1341774685534	63951.1	K23	not_seq	not_seq_K23	True	False	True	False	True	True	False	True	False	False	True	False	False	False	True	False	False	False	False	False	MDS_SC	(0.19783576093349015, 0.6955516966063037, 0.3995301037444499)	False	True
272	151164.0	102509.09	96642.0	45021.63	85169.805	34643.0	469.37382674119726	669.8969941953958	180.573250257766	268.9178051047289	2608.0539093662114	6660.84834012125	-318.1239331591044	3686.2033925121145	64157.3	K24	not_seq	not_seq_K24	True	True	False	False	True	True	False	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP2	(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)	False	False
273	113161.5	90162.695	82253.0	38294.79	79740.96	31473.0	1161.1017874236	957.896085660657	55.33106360096542	224.96438210345002	1794.7468893616783	167.86086256219568	-116.56307420920166	7939.870051532369	64414.4	L24	not_seq	not_seq_L24	True	True	False	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	True	False	MEP	(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)	False	False
